Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	DTP.A.7.9.1.E11	DTP.A.7.10.1.E12	DTP.A.8.5.1.G3	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	DTP.A.7.9.1.E11.Norm	DTP.A.7.10.1.E12.Norm	DTP.A.8.5.1.G3.Norm
SPAG9	55	56	48	48	25	53	33	61	62	75	48	56	36	90	39	36	37.3772052282206	42.2164692083664	34.6504013717434	38.165068952838	23.6762893386318	38.2318231286	50.6835957791738	46.0458956740559	51.0103908862549	39.5236847723842	42.9107666782408	51.5872859163058	24.9633697290029	40.9229479209611	41.6631851020986	33.9290809939545
SPANXA2-OT1	2	0	1	0	0	3	2	2	1	1	0	0	0	2	2	2	1.35917109920802	0	0.721883361911321	0	0	2.16406546010944	3.07173307752569	1.50970149751003	0.822748240100886	0.526982463631789	0	0	0	0.909398842688024	2.13657359497941	1.88494894410858
SPANXN3	2	1	1	0	2	1	0	3	0	3	0	1	1	2	3	0	1.35917109920802	0.753865521577971	0.721883361911321	0	1.89410314709054	0.721355153369812	0	2.26455224626505	0	1.58094739089537	0	0.921201534219746	0.693426936916748	0.909398842688024	3.20486039246912	0
SPARC	15674	14041	16244	15004	13820	17660	6401	13949	13384	22206	13047	12286	17335	26483	10875	12177	10651.8239044933	10585.0257884763	11726.2733308875	11929.7644701746	13088.2527463956	12739.1320085109	9831.08171462096	10529.4130943837	11011.6624455103	11702.1725874075	11663.6827677293	11317.8820494238	12020.5559514518	12041.8047754535	11617.6189227006	11476.5116462051
SPARCL1	7	6	9	4	4	4	5	7	3	8	7	6	8	4	4	4	4.75709884722808	4.52319312946782	6.49695025720189	3.1804224127365	3.78820629418108	2.88542061347925	7.67933269381422	5.28395524128511	2.46824472030266	4.21585970905431	6.25782014057679	5.52720920531848	5.54741549533398	1.81879768537605	4.27314718995883	3.76989788821716
SPAST	47	22	32	21	12	22	12	35	27	54	26	26	27	55	21	13	31.9405208313886	16.5850414747154	23.1002675811623	16.6972176668666	11.3646188825432	15.8698133741359	18.4303984651541	26.4197762064255	22.2142024827239	28.4570530361166	23.2433319507138	23.9512398897134	18.7225272967522	25.0084681739207	22.4340227472838	12.2521681367058
SPATA13	23	15	18	20	13	19	5	19	16	33	17	20	17	26	20	10	15.6304676408923	11.3079828236696	12.9939005144038	15.9021120636825	12.3116704560885	13.7057479140264	7.67933269381422	14.3421642263453	13.1639718416142	17.390421299849	15.1975631985436	18.4240306843949	11.7882579275847	11.8221849549443	21.3657359497941	9.42474472054291
SPATA17	5	3	3	0	2	2	3	1	0	7	3	1	4	8	3	2	3.39792774802006	2.26159656473391	2.16565008573396	0	1.89410314709054	1.44271030673962	4.60759961628853	0.754850748755015	0	3.68887724542252	2.68192291739005	0.921201534219746	2.77370774766699	3.6375953707521	3.20486039246912	1.88494894410858
SPATA18	16	15	20	11	13	21	9	24	13	29	15	13	16	26	13	16	10.8733687936642	11.3079828236696	14.4376672382264	8.74616163502538	12.3116704560885	15.1484582207661	13.8227988488656	18.1164179701204	10.6957271213115	15.2824914453219	13.4096145869503	11.9756199448567	11.094830990668	11.8221849549443	13.8877283673662	15.0795915528687
SPATA2	0	2	2	4	1	0	0	1	0	3	1	3	0	0	3	3	0	1.50773104315594	1.44376672382264	3.1804224127365	0.94705157354527	0	0	0.754850748755015	0	1.58094739089537	0.893974305796684	2.76360460265924	0	0	3.20486039246912	2.82742341616287
SPATA20	5	10	5	18	4	9	5	9	5	7	6	4	11	7	5	5	3.39792774802006	7.53865521577971	3.60941680955661	14.3119008573143	3.78820629418108	6.49219638032831	7.67933269381422	6.79365673879514	4.11374120050443	3.68887724542252	5.36384583478011	3.68480613687898	7.62769630608422	3.18289594940809	5.34143398744853	4.71237236027145
SPATA21	1	1	0	4	0	2	1	0	1	2	0	0	0	0	1	0	0.679585549604012	0.753865521577971	0	3.1804224127365	0	1.44271030673962	1.53586653876284	0	0.822748240100886	1.05396492726358	0	0	0	0	1.06828679748971	0
SPATA22	2	1	0	1	0	3	1	0	1	0	0	2	0	3	0	0	1.35917109920802	0.753865521577971	0	0.795105603184125	0	2.16406546010944	1.53586653876284	0	0.822748240100886	0	0	1.84240306843949	0	1.36409826403204	0	0
SPATA24	6	3	6	3	6	4	0	2	4	6	2	1	5	2	2	3	4.07751329762407	2.26159656473391	4.33130017146793	2.38531680955238	5.68230944127162	2.88542061347925	0	1.50970149751003	3.29099296040354	3.16189478179074	1.78794861159337	0.921201534219746	3.46713468458374	0.909398842688024	2.13657359497941	2.82742341616287
SPATA4	1	5	2	1	0	4	0	1	1	1	0	0	1	2	0	1	0.679585549604012	3.76932760788985	1.44376672382264	0.795105603184125	0	2.88542061347925	0	0.754850748755015	0.822748240100886	0.526982463631789	0	0	0.693426936916748	0.909398842688024	0	0.942474472054291
SPATA5	18	20	27	18	13	11	5	25	12	29	23	10	11	31	7	12	12.2325398928722	15.0773104315594	19.4908507716057	14.3119008573143	12.3116704560885	7.93490668706793	7.67933269381422	18.8712687188754	9.87297888121063	15.2824914453219	20.5614090333237	9.21201534219746	7.62769630608422	14.0956820616644	7.47800758242795	11.3096936646515
SPATA5L1	1	4	5	5	3	1	0	3	3	7	1	4	3	2	1	1	0.679585549604012	3.01546208631188	3.60941680955661	3.97552801592063	2.84115472063581	0.721355153369812	0	2.26455224626505	2.46824472030266	3.68887724542252	0.893974305796684	3.68480613687898	2.08028081075024	0.909398842688024	1.06828679748971	0.942474472054291
SPATA6	7	4	5	0	1	3	6	8	4	1	5	4	4	8	3	1	4.75709884722808	3.01546208631188	3.60941680955661	0	0.94705157354527	2.16406546010944	9.21519923257706	6.03880599004012	3.29099296040354	0.526982463631789	4.46987152898342	3.68480613687898	2.77370774766699	3.6375953707521	3.20486039246912	0.942474472054291
SPATA6L	1	1	3	1	0	4	0	1	1	2	1	0	3	3	1	1	0.679585549604012	0.753865521577971	2.16565008573396	0.795105603184125	0	2.88542061347925	0	0.754850748755015	0.822748240100886	1.05396492726358	0.893974305796684	0	2.08028081075024	1.36409826403204	1.06828679748971	0.942474472054291
SPATA7	10	12	9	4	3	9	5	4	4	16	8	0	6	16	4	7	6.79585549604012	9.04638625893565	6.49695025720189	3.1804224127365	2.84115472063581	6.49219638032831	7.67933269381422	3.01940299502006	3.29099296040354	8.43171941810863	7.15179444637347	0	4.16056162150049	7.2751907415042	4.27314718995883	6.59732130438004
SPATA9	1	2	0	0	2	1	0	1	1	1	0	0	0	4	0	1	0.679585549604012	1.50773104315594	0	0	1.89410314709054	0.721355153369812	0	0.754850748755015	0.822748240100886	0.526982463631789	0	0	0	1.81879768537605	0	0.942474472054291
SPATS2	55	38	44	40	28	31	13	44	36	62	31	25	51	49	28	39	37.3772052282206	28.6468898199629	31.7628679240981	31.804224127365	26.5174440592676	22.3620097544642	19.966265003917	33.2134329452207	29.6189366436319	32.6729127451709	27.7132034796972	23.0300383554936	35.3647737827541	22.2802716458566	29.9120303297118	36.7565044101173
SPATS2L	125	98	106	92	61	104	51	92	108	135	98	79	132	187	71	83	84.9481937005015	73.8788211146411	76.5196363626001	73.1497154929395	57.7701459862615	75.0209359504605	78.329193476905	69.4462688854614	88.8568099308957	71.1426325902915	87.609481968075	72.7749212033599	91.5323556730107	85.0287917913303	75.8483626217692	78.2253811805061
SPC25	7	3	4	1	0	3	1	4	4	10	5	2	5	5	5	2	4.75709884722808	2.26159656473391	2.88753344764529	0.795105603184125	0	2.16406546010944	1.53586653876284	3.01940299502006	3.29099296040354	5.26982463631789	4.46987152898342	1.84240306843949	3.46713468458374	2.27349710672006	5.34143398744853	1.88494894410858
SPCS1	623	541	628	544	512	626	252	520	541	865	537	507	729	986	415	569	423.381797403299	407.841247173682	453.34275128031	432.537448132164	484.890405655178	451.568326009502	387.038367768237	392.522389352608	445.106797894579	455.839831041498	480.064202212819	467.049177849411	505.508237012309	448.333629445196	443.339020958228	536.267974598891
SPCS2	443	408	465	385	397	512	182	464	429	667	346	403	545	803	323	396	301.056398474577	307.577132803812	335.675763288764	306.115657225888	375.979474697472	369.333838525344	279.527710054838	350.250747422327	352.95899500328	351.497303242403	309.315109805653	371.244218290558	377.917680619627	365.123635339242	345.056635589175	373.219890933499
SPCS3	148	161	133	110	77	115	75	138	119	183	93	102	87	184	79	83	100.578661341394	121.372348974053	96.0104871342057	87.4616163502538	72.9229711629858	82.9558426375284	115.189990407213	104.169403328192	97.9070405720054	96.4377908446174	83.1396104390916	93.9625564904141	60.328143511757	83.6646935272983	84.3946570016868	78.2253811805061
SPDL1	20	36	30	20	19	26	9	37	30	35	11	29	20	25	17	16	13.5917109920802	27.139158776807	21.6565008573396	15.9021120636825	17.9939798973601	18.7552339876151	13.8227988488656	27.9294777039356	24.6824472030266	18.4443862271126	9.83371736376353	26.7148444923726	13.8685387383349	11.3674855336003	18.160875557325	15.0795915528687
SPDYE7P	21	13	10	8	5	9	6	20	17	23	14	11	17	22	12	5	14.2712965416842	9.80025178051362	7.21883361911321	6.360844825473	4.73525786772635	6.49219638032831	9.21519923257706	15.0970149751003	13.9867200817151	12.1205966635312	12.5156402811536	10.1332168764172	11.7882579275847	10.0033872695683	12.8194415698765	4.71237236027145
SPECC1	57	36	40	41	26	33	21	55	33	51	23	45	38	83	34	33	38.7363763274287	27.139158776807	28.8753344764529	32.5993297305491	24.623340912177	23.8047200612038	32.2531973140197	41.5167911815258	27.1506919233292	26.8761056452212	20.5614090333237	41.4540690398886	26.3502236028364	37.740051971553	36.32175111465	31.1016575777916
SPECC1L	17	19	14	15	14	13	8	13	12	19	12	7	19	14	8	11	11.5529543432682	14.3234449099814	10.1063670667585	11.9265840477619	13.2587220296338	9.37761699380756	12.2869323101027	9.8130597338152	9.87297888121063	10.012666809004	10.7276916695602	6.44841073953822	13.1751118014182	6.36579189881617	8.54629437991765	10.3672191925972
SPECC1L-ADORA2A	5	4	3	5	5	0	1	4	2	2	0	3	1	2	4	3	3.39792774802006	3.01546208631188	2.16565008573396	3.97552801592063	4.73525786772635	0	1.53586653876284	3.01940299502006	1.64549648020177	1.05396492726358	0	2.76360460265924	0.693426936916748	0.909398842688024	4.27314718995883	2.82742341616287
SPEF2	4	3	7	6	4	9	2	5	3	6	2	4	11	9	7	5	2.71834219841605	2.26159656473391	5.05318353337925	4.77063361910475	3.78820629418108	6.49219638032831	3.07173307752569	3.77425374377508	2.46824472030266	3.16189478179074	1.78794861159337	3.68480613687898	7.62769630608422	4.09229479209611	7.47800758242795	4.71237236027145
SPEG	1	7	6	2	1	6	4	4	2	9	4	2	4	13	6	2	0.679585549604012	5.2770586510458	4.33130017146793	1.59021120636825	0.94705157354527	4.32813092021887	6.14346615505137	3.01940299502006	1.64549648020177	4.7428421726861	3.57589722318674	1.84240306843949	2.77370774766699	5.91109247747216	6.40972078493824	1.88494894410858
SPEN	37	31	24	28	23	28	18	40	35	43	35	26	23	53	34	18	25.1446653353484	23.3698311689171	17.3252006858717	22.2629568891555	21.7821861915412	20.1979442943547	27.6455976977312	30.1940299502006	28.796188403531	22.6602459361669	31.2891007028839	23.9512398897134	15.9488195490852	24.0990693312326	36.32175111465	16.9645404969772
SPESP1	18	21	24	17	15	14	7	11	21	43	13	24	24	33	12	19	12.2325398928722	15.8311759531374	17.3252006858717	13.5167952541301	14.2057736031791	10.0989721471774	10.7510657713399	8.30335823630517	17.2777130421186	22.6602459361669	11.6216659753569	22.1088368212739	16.6422464860019	15.0050809043524	12.8194415698765	17.9070149690315
SPG11	16	14	13	16	15	24	11	18	18	18	11	13	17	28	14	11	10.8733687936642	10.5541173020916	9.38448370484718	12.721689650946	14.2057736031791	17.3125236808755	16.8945319263913	13.5873134775903	14.8094683218159	9.4856843453722	9.83371736376353	11.9756199448567	11.7882579275847	12.7315837976323	14.9560151648559	10.3672191925972
SPG20	174	141	135	129	111	118	65	147	127	195	107	103	134	204	92	116	118.247885631098	106.295038542494	97.4542538580284	102.568622810752	105.122724663525	85.1199080976378	99.8313250195848	110.963060066987	104.489026492812	102.761580408199	95.6552507202452	94.8837580246338	92.9192095468442	92.7586819541785	98.282385369053	109.327038758298
SPG21	35	33	53	25	27	37	24	36	39	57	28	23	42	62	33	25	23.7854942361404	24.877562212073	38.2598181813	19.8776400796031	25.5703924857223	26.6901406746831	36.8607969303082	27.1746269551806	32.0871813639345	30.038000427012	25.0312805623072	21.1876352870542	29.1239313505034	28.1913641233288	35.2534643171603	23.5618618013573
SPG7	13	15	10	10	9	20	3	11	13	20	12	12	18	15	8	4	8.83461214485215	11.3079828236696	7.21883361911321	7.95105603184125	8.52346416190743	14.4271030673962	4.60759961628853	8.30335823630517	10.6957271213115	10.5396492726358	10.7276916695602	11.054418410637	12.4816848645015	6.82049132016018	8.54629437991765	3.76989788821716
SPHK1	4	14	8	11	7	19	11	12	6	7	7	7	14	17	7	12	2.71834219841605	10.5541173020916	5.77506689529057	8.74616163502538	6.62936101481689	13.7057479140264	16.8945319263913	9.05820898506018	4.93648944060531	3.68887724542252	6.25782014057679	6.44841073953822	9.70797711683447	7.72989016284821	7.47800758242795	11.3096936646515
SPHK2	2	2	2	0	2	1	0	3	1	3	1	3	3	3	3	0	1.35917109920802	1.50773104315594	1.44376672382264	0	1.89410314709054	0.721355153369812	0	2.26455224626505	0.822748240100886	1.58094739089537	0.893974305796684	2.76360460265924	2.08028081075024	1.36409826403204	3.20486039246912	0
SPIB	7	7	10	5	0	11	3	9	11	10	4	5	6	8	9	3	4.75709884722808	5.2770586510458	7.21883361911321	3.97552801592063	0	7.93490668706793	4.60759961628853	6.79365673879514	9.05023064110974	5.26982463631789	3.57589722318674	4.60600767109873	4.16056162150049	3.6375953707521	9.61458117740736	2.82742341616287
SPICE1	19	11	12	15	14	13	7	16	15	20	14	14	16	25	6	6	12.9121254424762	8.29252073735768	8.66260034293586	11.9265840477619	13.2587220296338	9.37761699380756	10.7510657713399	12.0776119800802	12.3412236015133	10.5396492726358	12.5156402811536	12.8968214790764	11.094830990668	11.3674855336003	6.40972078493824	5.65484683232574
SPIDR	35	24	32	46	29	40	19	24	35	46	30	30	61	72	25	43	23.7854942361404	18.0927725178713	23.1002675811623	36.5748577464698	27.4644956328128	28.8542061347925	29.181464236494	18.1164179701204	28.796188403531	24.2411933270623	26.8192291739005	27.6360460265924	42.2990431519216	32.7383583367689	26.7071699372427	40.5264022983345
SPIN1	38	33	28	25	29	30	23	23	26	44	23	28	31	54	36	22	25.8242508849524	24.877562212073	20.212734133517	19.8776400796031	27.4644956328128	21.6406546010944	35.3249303915454	17.3615672213654	21.391454242623	23.1872283997987	20.5614090333237	25.7936429581529	21.4962350444192	24.5537687525767	38.4583247096294	20.7344383851944
SPIN3	0	2	3	2	2	4	2	2	0	2	4	0	4	6	3	1	0	1.50773104315594	2.16565008573396	1.59021120636825	1.89410314709054	2.88542061347925	3.07173307752569	1.50970149751003	0	1.05396492726358	3.57589722318674	0	2.77370774766699	2.72819652806407	3.20486039246912	0.942474472054291
SPIN4	2	2	1	2	0	4	1	3	1	6	3	3	0	9	2	3	1.35917109920802	1.50773104315594	0.721883361911321	1.59021120636825	0	2.88542061347925	1.53586653876284	2.26455224626505	0.822748240100886	3.16189478179074	2.68192291739005	2.76360460265924	0	4.09229479209611	2.13657359497941	2.82742341616287
SPINK1	15	16	20	15	10	17	7	13	18	11	14	8	32	37	12	17	10.1937832440602	12.0618483452475	14.4376672382264	11.9265840477619	9.4705157354527	12.2630376072868	10.7510657713399	9.8130597338152	14.8094683218159	5.79680709994968	12.5156402811536	7.36961227375797	22.1896619813359	16.8238785897285	12.8194415698765	16.0220660249229
SPINT2	4	2	0	3	4	1	5	3	1	4	4	3	4	7	5	7	2.71834219841605	1.50773104315594	0	2.38531680955238	3.78820629418108	0.721355153369812	7.67933269381422	2.26455224626505	0.822748240100886	2.10792985452716	3.57589722318674	2.76360460265924	2.77370774766699	3.18289594940809	5.34143398744853	6.59732130438004
SPIRE1	93	74	89	79	39	83	46	107	111	137	77	58	97	222	42	85	63.2014561131731	55.7860485967698	64.2476192101076	62.8133426515459	36.9350113682655	59.8724777296944	70.6498607830908	80.7690301167866	91.3250546511983	72.1965975175551	68.8360215463447	53.4296889847453	67.2624128809245	100.943271538371	44.8680454945677	80.1103301246147
SPIRE2	2	1	1	4	1	4	1	4	2	4	0	1	2	6	4	6	1.35917109920802	0.753865521577971	0.721883361911321	3.1804224127365	0.94705157354527	2.88542061347925	1.53586653876284	3.01940299502006	1.64549648020177	2.10792985452716	0	0.921201534219746	1.3868538738335	2.72819652806407	4.27314718995883	5.65484683232574
SPN	22	12	21	15	9	10	18	40	12	44	15	21	22	40	11	20	14.9508820912883	9.04638625893565	15.1595506001378	11.9265840477619	8.52346416190743	7.21355153369812	27.6455976977312	30.1940299502006	9.87297888121063	23.1872283997987	13.4096145869503	19.3452322186147	15.2553926121684	18.1879768537605	11.7511547723868	18.8494894410858
SPNS1	11	13	11	10	8	13	3	18	17	28	8	8	11	22	7	7	7.47544104564413	9.80025178051362	7.94071698102454	7.95105603184125	7.57641258836216	9.37761699380756	4.60759961628853	13.5873134775903	13.9867200817151	14.7555089816901	7.15179444637347	7.36961227375797	7.62769630608422	10.0033872695683	7.47800758242795	6.59732130438004
SPOCK1	405	341	266	287	177	270	141	343	314	461	257	228	224	455	221	183	275.232147589625	257.068142858088	192.020974268411	228.195308113844	167.628128517513	194.765891409849	216.557181965561	258.91380682297	258.342947391678	242.938915734255	229.751396589748	210.033949802102	155.327633869351	206.888236711526	236.091382245225	172.472828385935
SPON1	1	4	2	4	2	2	0	4	2	0	3	7	1	4	3	1	0.679585549604012	3.01546208631188	1.44376672382264	3.1804224127365	1.89410314709054	1.44271030673962	0	3.01940299502006	1.64549648020177	0	2.68192291739005	6.44841073953822	0.693426936916748	1.81879768537605	3.20486039246912	0.942474472054291
SPON2	9	11	11	10	8	8	7	4	10	17	12	4	14	13	6	10	6.11626994643611	8.29252073735768	7.94071698102454	7.95105603184125	7.57641258836216	5.7708412269585	10.7510657713399	3.01940299502006	8.22748240100886	8.95870188174042	10.7276916695602	3.68480613687898	9.70797711683447	5.91109247747216	6.40972078493824	9.42474472054291
SPOP	68	67	72	73	64	79	35	64	57	75	50	48	61	93	39	40	46.2118173730728	50.508989945724	51.9756020576151	58.0427090324411	60.6113007068973	56.9870571162152	53.7553288566995	48.310447920321	46.8966496857505	39.5236847723842	44.6987152898342	44.2176736425478	42.2990431519216	42.2870461849931	41.6631851020986	37.6989788821716
SPOPL	24	31	24	18	21	18	7	31	17	37	12	11	17	23	15	14	16.3100531904963	23.3698311689171	17.3252006858717	14.3119008573143	19.8880830444507	12.9843927606566	10.7510657713399	23.4003732114055	13.9867200817151	19.4983511543762	10.7276916695602	10.1332168764172	11.7882579275847	10.4580866909123	16.0243019623456	13.1946426087601
SPP1	3	8	7	6	13	9	5	9	7	12	5	4	11	17	2	9	2.03875664881204	6.03092417262377	5.05318353337925	4.77063361910475	12.3116704560885	6.49219638032831	7.67933269381422	6.79365673879514	5.7592376807062	6.32378956358147	4.46987152898342	3.68480613687898	7.62769630608422	7.72989016284821	2.13657359497941	8.48227024848862
SPPL2A	15	16	11	13	15	13	4	18	13	19	11	14	10	14	8	5	10.1937832440602	12.0618483452475	7.94071698102454	10.3363728413936	14.2057736031791	9.37761699380756	6.14346615505137	13.5873134775903	10.6957271213115	10.012666809004	9.83371736376353	12.8968214790764	6.93426936916747	6.36579189881617	8.54629437991765	4.71237236027145
SPPL2B	4	4	1	0	1	6	0	2	3	2	2	0	3	3	4	2	2.71834219841605	3.01546208631188	0.721883361911321	0	0.94705157354527	4.32813092021887	0	1.50970149751003	2.46824472030266	1.05396492726358	1.78794861159337	0	2.08028081075024	1.36409826403204	4.27314718995883	1.88494894410858
SPPL3	26	23	30	33	20	16	9	34	23	35	28	21	29	34	21	11	17.6692242897043	17.3389069962933	21.6565008573396	26.2384849050761	18.9410314709054	11.541682453917	13.8227988488656	25.6649254576705	18.9232095223204	18.4443862271126	25.0312805623072	19.3452322186147	20.1093811705857	15.4597803256964	22.4340227472838	10.3672191925972
SPR	10	12	8	8	3	12	5	5	5	11	7	4	7	15	10	3	6.79585549604012	9.04638625893565	5.77506689529057	6.360844825473	2.84115472063581	8.65626184043774	7.67933269381422	3.77425374377508	4.11374120050443	5.79680709994968	6.25782014057679	3.68480613687898	4.85398855841723	6.82049132016018	10.6828679748971	2.82742341616287
SPRED1	32	31	29	28	17	12	14	19	15	31	24	25	23	42	20	14	21.7467375873284	23.3698311689171	20.9346174954283	22.2629568891555	16.0998767502696	8.65626184043774	21.5021315426798	14.3421642263453	12.3412236015133	16.3364563725855	21.4553833391204	23.0300383554936	15.9488195490852	19.0973756964485	21.3657359497941	13.1946426087601
SPRED2	10	12	5	12	5	7	5	7	7	14	7	4	5	19	5	10	6.79585549604012	9.04638625893565	3.60941680955661	9.5412672382095	4.73525786772635	5.04948607358869	7.67933269381422	5.28395524128511	5.7592376807062	7.37775449084505	6.25782014057679	3.68480613687898	3.46713468458374	8.63928900553623	5.34143398744853	9.42474472054291
SPRED3	11	4	8	8	8	6	5	16	7	22	11	11	10	23	7	3	7.47544104564413	3.01546208631188	5.77506689529057	6.360844825473	7.57641258836216	4.32813092021887	7.67933269381422	12.0776119800802	5.7592376807062	11.5936141998994	9.83371736376353	10.1332168764172	6.93426936916747	10.4580866909123	7.47800758242795	2.82742341616287
SPRTN	13	15	13	8	9	13	4	5	18	12	5	16	11	19	7	10	8.83461214485215	11.3079828236696	9.38448370484718	6.360844825473	8.52346416190743	9.37761699380756	6.14346615505137	3.77425374377508	14.8094683218159	6.32378956358147	4.46987152898342	14.7392245475159	7.62769630608422	8.63928900553623	7.47800758242795	9.42474472054291
SPRY1	9	15	11	13	11	16	10	17	10	21	13	8	14	17	7	13	6.11626994643611	11.3079828236696	7.94071698102454	10.3363728413936	10.417567308998	11.541682453917	15.3586653876284	12.8324627288353	8.22748240100886	11.0666317362676	11.6216659753569	7.36961227375797	9.70797711683447	7.72989016284821	7.47800758242795	12.2521681367058
SPRY2	5	9	10	9	3	12	6	11	7	9	5	3	11	10	7	6	3.39792774802006	6.78478969420174	7.21883361911321	7.15595042865713	2.84115472063581	8.65626184043774	9.21519923257706	8.30335823630517	5.7592376807062	4.7428421726861	4.46987152898342	2.76360460265924	7.62769630608422	4.54699421344012	7.47800758242795	5.65484683232574
SPRY4	2	2	2	1	4	2	2	3	0	0	2	1	3	4	0	1	1.35917109920802	1.50773104315594	1.44376672382264	0.795105603184125	3.78820629418108	1.44271030673962	3.07173307752569	2.26455224626505	0	0	1.78794861159337	0.921201534219746	2.08028081075024	1.81879768537605	0	0.942474472054291
SPRYD3	28	28	31	30	21	26	11	40	32	33	19	27	38	41	23	19	19.0283953889123	21.1082346041832	22.378384219251	23.8531680955238	19.8880830444507	18.7552339876151	16.8945319263913	30.1940299502006	26.3279436832283	17.390421299849	16.985511810137	24.8724414239331	26.3502236028364	18.6426762751045	24.5705963422633	17.9070149690315
SPRYD4	18	14	20	15	15	24	11	11	20	18	13	8	12	29	14	16	12.2325398928722	10.5541173020916	14.4376672382264	11.9265840477619	14.2057736031791	17.3125236808755	16.8945319263913	8.30335823630517	16.4549648020177	9.4856843453722	11.6216659753569	7.36961227375797	8.32112324300097	13.1862832189764	14.9560151648559	15.0795915528687
SPRYD7	19	19	16	8	13	17	5	16	15	21	12	14	17	39	11	15	12.9121254424762	14.3234449099814	11.5501337905811	6.360844825473	12.3116704560885	12.2630376072868	7.67933269381422	12.0776119800802	12.3412236015133	11.0666317362676	10.7276916695602	12.8968214790764	11.7882579275847	17.7332774324165	11.7511547723868	14.1371170808144
SPSB1	3	7	1	8	4	4	0	2	5	4	3	2	4	3	0	4	2.03875664881204	5.2770586510458	0.721883361911321	6.360844825473	3.78820629418108	2.88542061347925	0	1.50970149751003	4.11374120050443	2.10792985452716	2.68192291739005	1.84240306843949	2.77370774766699	1.36409826403204	0	3.76989788821716
SPSB2	3	1	3	1	0	3	3	3	3	5	5	0	2	0	1	0	2.03875664881204	0.753865521577971	2.16565008573396	0.795105603184125	0	2.16406546010944	4.60759961628853	2.26455224626505	2.46824472030266	2.63491231815895	4.46987152898342	0	1.3868538738335	0	1.06828679748971	0
SPSB3	2	3	6	6	7	10	3	6	10	15	5	4	9	10	3	7	1.35917109920802	2.26159656473391	4.33130017146793	4.77063361910475	6.62936101481689	7.21355153369812	4.60759961628853	4.52910449253009	8.22748240100886	7.90473695447684	4.46987152898342	3.68480613687898	6.24084243225073	4.54699421344012	3.20486039246912	6.59732130438004
SPTAN1	104	89	110	109	72	99	50	124	103	142	69	77	97	187	81	93	70.6768971588172	67.0940314204394	79.4071698102454	86.6665107470697	68.1877132952595	71.4141601836114	76.7933269381422	93.6014928456219	84.7430687303912	74.8315098357141	61.6842270999712	70.9325181349204	67.2624128809245	85.0287917913303	86.5312305966662	87.6501259010491
SPTBN1	246	193	176	154	118	186	90	188	178	253	111	140	154	449	125	125	167.178045202587	145.496045664548	127.051471696393	122.446262890355	111.752085678342	134.172058526785	138.227988488656	141.911940765943	146.449186737958	133.326563298843	99.2311479434319	128.968214790764	106.787748285179	204.160040183461	133.535849686213	117.809309006786
SPTLC1	134	137	166	136	140	166	56	140	110	170	105	122	156	224	98	126	91.0644636469376	103.279576456182	119.832638077279	108.134362033041	132.587220296338	119.744955459389	86.0085261707193	105.679104825702	90.5023064110975	89.5870188174042	93.8673021086518	112.386587174809	108.174602159013	101.852670381059	104.692106153991	118.751783478841
SPTLC2	23	36	27	29	20	17	11	32	30	36	24	19	25	42	23	16	15.6304676408923	27.139158776807	19.4908507716057	23.0580624923396	18.9410314709054	12.2630376072868	16.8945319263913	24.1552239601605	24.6824472030266	18.9713686907444	21.4553833391204	17.5028291501752	17.3356734229187	19.0973756964485	24.5705963422633	15.0795915528687
SPTLC3	1	1	1	1	3	1	0	0	0	3	0	0	1	5	1	1	0.679585549604012	0.753865521577971	0.721883361911321	0.795105603184125	2.84115472063581	0.721355153369812	0	0	0	1.58094739089537	0	0	0.693426936916748	2.27349710672006	1.06828679748971	0.942474472054291
SPTSSA	168	144	164	150	167	200	58	151	133	244	93	158	196	266	108	124	114.170372333474	108.556635107228	118.388871353457	119.265840477619	158.15761278206	144.271030673962	89.0802592482449	113.982463062007	109.425515933418	128.583721126157	83.1396104390916	145.54984240672	135.911679635683	120.950046077507	115.374974128888	116.866834534732
SPTY2D1	50	50	41	44	28	47	21	59	47	68	40	52	42	75	30	37	33.9792774802006	37.6932760788985	29.5972178383642	34.9846465401015	26.5174440592676	33.9036922083812	32.2531973140197	44.5361941765459	38.6691672847416	35.8348075269617	35.7589722318674	47.9024797794268	29.1239313505034	34.1024566008009	32.0486039246912	34.8715554660088
