Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SOR+URS.A.5.7.1.C3	SOR+URS.A.5.8.1.C4	SOR+URS.A.5.9.1.C5	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SOR+URS.A.5.7.1.C3.Norm	SOR+URS.A.5.8.1.C4.Norm	SOR+URS.A.5.9.1.C5.Norm
ANXA11	27	25	26	26	30	32	10	22	21	34	25	20	22	5	5	14	19.5184946895685	20.0169423368016	20.0948734607207	22.8142600145577	31.2746135349895	24.905957580443	16.8325356448666	17.903058786682	18.8636744132486	19.3231146592242	24.4201894839868	20.1445193739588	16.3774966310695	26.1484665907109	20.81068637142	33.0821234594714
ANXA2	3096	2771	3101	2569	2642	3205	1236	2866	2646	4454	2251	2388	3785	195	249	401	2238.12072440386	2218.67788861109	2396.70010006519	2254.22438374611	2754.25096531474	2494.48731391624	2080.50140570551	2332.28029466503	2376.82297606932	2531.32802035837	2198.79386113817	2405.25561325069	2817.67385220901	1019.79019703772	1036.37218129671	947.566536232003
ANXA2R	10	7	14	5	8	10	8	10	5	14	5	11	12	1	1	6	7.2290721072476	5.60474385430444	10.8203164788496	4.38735769510726	8.33989694266387	7.78311174388842	13.4660285158933	8.13775399394637	4.49135105077347	7.95657662438643	4.88403789679737	11.0794856556774	8.93317998058338	5.22969331814218	4.16213727428399	14.178052911202
ANXA3	8	10	17	6	11	16	9	10	15	23	6	8	28	0	0	6	5.78325768579808	8.00677693472063	13.1389557243174	5.26482923412871	11.4673582961628	12.4529787902215	15.14928208038	8.13775399394637	13.4740531523204	13.0715187400634	5.86084547615684	8.05780774958354	20.8440866213612	0	0	14.178052911202
ANXA4	184	175	199	174	136	231	79	180	181	267	140	137	221	10	18	40	133.014926773356	140.118596357611	153.803069949362	152.680047789732	141.778248025286	179.789881283823	132.977031594446	146.479571891035	162.586908038	151.743282765084	136.753061110326	137.989957711618	164.519397975744	52.2969331814218	74.9184709371119	94.520352741347
ANXA5	5154	4733	5020	4194	3983	5414	2004	4591	4301	7101	3627	3771	5633	428	589	905	3725.86376407541	3789.60752320327	3879.85633741607	3680.11563465597	4152.22619032877	4213.77669814119	3373.24014323127	3736.04285862078	3863.46017387534	4035.68932926914	3542.88109033681	3798.24912795994	4193.38356921885	2238.30874016485	2451.49885455327	2138.52298077298
ANXA6	85	92	96	77	75	104	40	100	74	125	87	89	95	10	15	25	61.4471129116046	73.6623477994298	74.1964558549687	67.5653085046517	78.1865338374737	80.9443621364396	67.3301425794665	81.3775399394637	66.4719955514473	71.040862717736	84.9822594042742	89.6431112141168	70.7210081796184	52.2969331814218	62.4320591142599	59.0752204633419
ANXA7	253	215	232	210	173	238	84	171	209	293	145	163	280	19	24	30	182.895524313364	172.145704096493	179.308101649508	184.269023194505	180.350271385106	185.238059504545	141.39329941688	139.155593296483	187.738473922331	166.519782210373	141.637099007124	164.177832897765	208.440866213612	99.3641730447014	99.8912945828159	70.8902645560102
AOC4P	0	0	0	0	1	0	1	2	2	1	1	0	1	0	0	0	0	0	0	0	1.04248711783298	0	1.68325356448666	1.62755079878927	1.79654042030939	0.568326901741888	0.976807579359473	0	0.744431665048615	0	0	0
AOX1	3	0	3	0	1	1	0	2	1	0	0	1	2	0	0	2	2.16872163217428	0	2.31863924546777	0	1.04248711783298	0.778311174388842	0	1.62755079878927	0.898270210154694	0	0	1.00722596869794	1.48886333009723	0	0	4.72601763706735
AP1AR	22	8	23	15	18	29	9	15	15	25	13	10	17	1	1	8	15.9039586359447	6.4054215477765	17.7762342152529	13.1620730853218	18.7647681209937	22.5710240572764	15.14928208038	12.2066309909196	13.4740531523204	14.2081725435472	12.6984985316732	10.0722596869794	12.6553383058265	5.22969331814218	4.16213727428399	18.9040705482694
AP1B1	8	4	5	2	1	6	2	3	3	5	4	0	4	0	0	0	5.78325768579808	3.20271077388825	3.86439874244629	1.7549430780429	1.04248711783298	4.66986704633305	3.36650712897332	2.44132619818391	2.69481063046408	2.84163450870944	3.90723031743789	0	2.97772666019446	0	0	0
AP1G1	68	51	41	49	37	45	29	57	49	78	38	40	37	3	4	4	49.1576903292837	40.8345623670752	31.6880696880596	42.9961054120511	38.5720233598204	35.0240028474979	48.8143533701132	46.3851977654943	44.01524029758	44.3294983358672	37.11868801566	40.2890387479177	27.5439716067988	15.6890799544265	16.648549097136	9.4520352741347
AP1G2	4	4	6	5	2	4	1	5	2	10	5	2	0	1	1	4	2.89162884289904	3.20271077388825	4.63727849093555	4.38735769510726	2.08497423566597	3.11324469755537	1.68325356448666	4.06887699697319	1.79654042030939	5.68326901741888	4.88403789679737	2.01445193739588	0	5.22969331814218	4.16213727428399	9.4520352741347
AP1M1	9	12	6	4	4	7	4	3	4	10	4	8	3	0	3	3	6.50616489652284	9.60813232166475	4.63727849093555	3.5098861560858	4.16994847133193	5.4481782207219	6.73301425794665	2.44132619818391	3.59308084061878	5.68326901741888	3.90723031743789	8.05780774958354	2.23329499514584	0	12.486411822852	7.08902645560102
AP1S1	4	2	3	6	4	2	2	1	3	4	4	1	5	0	0	1	2.89162884289904	1.60135538694413	2.31863924546777	5.26482923412871	4.16994847133193	1.55662234877768	3.36650712897332	0.813775399394637	2.69481063046408	2.27330760696755	3.90723031743789	1.00722596869794	3.72215832524307	0	0	2.36300881853367
AP1S2	14	11	18	10	1	4	2	14	9	12	9	3	12	3	1	8	10.1207009501466	8.80745462819269	13.9118354728066	8.77471539021451	1.04248711783298	3.11324469755537	3.36650712897332	11.3928555915249	8.08443189139224	6.81992282090265	8.79126821423526	3.02167790609383	8.93317998058338	15.6890799544265	4.16213727428399	18.9040705482694
AP1S3	20	9	9	11	4	7	7	13	11	18	11	8	10	3	3	8	14.4581442144952	7.20609924124856	6.95591773640332	9.65218692923596	4.16994847133193	5.4481782207219	11.7827749514066	10.5790801921303	9.88097231170163	10.229884231354	10.7448833729542	8.05780774958354	7.44431665048615	15.6890799544265	12.486411822852	18.9040705482694
AP2A1	2	0	0	0	1	2	2	2	0	1	0	4	2	0	1	0	1.44581442144952	0	0	0	1.04248711783298	1.55662234877768	3.36650712897332	1.62755079878927	0	0.568326901741888	0	4.02890387479177	1.48886333009723	0	4.16213727428399	0
AP2A2	11	11	7	12	8	14	10	4	9	10	2	11	12	5	5	9	7.95197931797236	8.80745462819269	5.4101582394248	10.5296584682574	8.33989694266387	10.8963564414438	16.8325356448666	3.25510159757855	8.08443189139224	5.68326901741888	1.95361515871895	11.0794856556774	8.93317998058338	26.1484665907109	20.81068637142	21.2670793668031
AP2B1	58	47	56	66	38	51	29	50	52	79	44	47	67	2	15	15	41.9286182220361	37.6318515931869	43.2812659153984	57.9131215754158	39.6145104776534	39.693869893831	48.8143533701132	40.6887699697319	46.7100509280441	44.8978252376091	42.9795334918168	47.3396205288033	49.8769215582572	10.4593866362844	62.4320591142599	35.4451322780051
AP2M1	145	131	127	100	112	140	71	128	111	186	109	106	114	32	22	48	104.82154555509	104.88877784484	98.1557280581358	87.7471539021451	116.758557197294	108.963564414438	119.511003078553	104.163251122514	99.707993327171	105.708803723991	106.472026150183	106.765952681982	84.8652098155421	167.35018618055	91.5670200342479	113.424423289616
AP2S1	173	141	203	120	127	160	61	170	145	237	137	116	197	9	11	13	125.062947455383	112.895554779561	156.894588943319	105.296584682574	132.395863964789	124.529787902215	102.678467433686	138.341817897088	130.249180472431	134.693475712827	133.822638372248	116.838212368961	146.653038014577	47.0672398632796	45.7835100171239	30.7191146409378
AP3B1	94	60	60	56	52	59	26	71	63	103	48	55	69	6	2	27	67.9532778081275	48.0406616083238	46.3727849093555	49.1384061852013	54.2093301273151	45.9203592889417	43.7645926766532	57.7780533570192	56.5910232397457	58.5376708794144	46.8867638092547	55.3974282783868	51.3657848883544	31.3781599088531	8.32427454856799	63.8012381004092
AP3D1	28	28	27	24	22	21	17	39	22	51	28	21	18	6	21	17	20.2414019002933	22.4189754172178	20.86775320921	21.0593169365148	22.9347165923256	16.3445346621657	28.6153105962733	31.7372405763908	19.7619446234033	28.9846719888363	27.3506122220652	21.1517453426568	13.3997699708751	31.3781599088531	87.4048827599639	40.1711499150725
AP3M1	52	58	49	46	41	59	14	44	42	61	44	34	55	5	7	11	37.5911749576875	46.4393062213796	37.8711076759736	40.3636907949868	42.7419718311523	45.9203592889417	23.5655499028133	35.806117573364	37.7273488264971	34.6679410062551	42.9795334918168	34.24568293573	40.9437415776738	26.1484665907109	29.134960919988	25.9930970038704
AP3M2	18	17	22	19	16	18	9	19	13	28	20	14	31	2	4	7	13.0123297930457	13.6115207890251	17.0033544667637	16.6719592414076	16.6797938853277	14.0096011389992	15.14928208038	15.4617325884981	11.677512732011	15.9131532487729	19.5361515871895	14.1011635617712	23.0773816165071	10.4593866362844	16.648549097136	16.5410617297357
AP3S1	154	136	123	102	106	141	47	125	106	191	90	113	170	12	20	30	111.327710451613	108.892166312201	95.0642090641787	89.502096980188	110.503634490296	109.741875588827	79.1129175308731	101.72192492433	95.2166422763975	108.550438232701	87.9126821423526	113.816534462867	126.553383058265	62.7563198177061	83.2427454856799	70.8902645560102
AP3S2	7	7	5	6	6	6	2	9	7	11	7	0	8	0	3	2	5.06035047507332	5.60474385430444	3.86439874244629	5.26482923412871	6.2549227069979	4.66986704633305	3.36650712897332	7.32397859455173	6.28789147108286	6.25159591916076	6.83765305551631	0	5.95545332038892	0	12.486411822852	4.72601763706735
AP4B1	11	14	11	9	8	13	4	9	12	18	10	7	12	2	1	3	7.95197931797236	11.2094877086089	8.50167723338184	7.89724385119306	8.33989694266387	10.118045267055	6.73301425794665	7.32397859455173	10.7792425218563	10.229884231354	9.76807579359473	7.05058178088559	8.93317998058338	10.4593866362844	4.16213727428399	7.08902645560102
AP4B1-AS1	6	10	4	1	8	7	4	3	5	12	1	5	4	2	1	6	4.33744326434856	8.00677693472063	3.09151899395703	0.877471539021451	8.33989694266387	5.4481782207219	6.73301425794665	2.44132619818391	4.49135105077347	6.81992282090265	0.976807579359473	5.03612984348971	2.97772666019446	10.4593866362844	4.16213727428399	14.178052911202
AP4E1	24	28	27	24	21	32	30	18	26	39	24	23	38	8	9	10	17.3497730573942	22.4189754172178	20.86775320921	21.0593169365148	21.8922294744926	24.905957580443	50.4976069345999	14.6479571891035	23.355025464022	22.1647491679336	23.4433819046274	23.1661972800527	28.2884032718474	41.8375465451374	37.4592354685559	23.6300881853367
AP4M1	6	7	7	0	7	7	4	8	7	11	3	4	5	0	4	1	4.33744326434856	5.60474385430444	5.4101582394248	0	7.29740982483088	5.4481782207219	6.73301425794665	6.5102031951571	6.28789147108286	6.25159591916076	2.93042273807842	4.02890387479177	3.72215832524307	0	16.648549097136	2.36300881853367
AP4S1	28	12	20	12	18	21	13	30	24	36	17	9	18	4	1	9	20.2414019002933	9.60813232166475	15.4575949697852	10.5296584682574	18.7647681209937	16.3445346621657	21.8822963383266	24.4132619818391	21.5584850437127	20.459768462708	16.605728849111	9.06503371828148	13.3997699708751	20.9187732725687	4.16213727428399	21.2670793668031
AP5B1	14	4	1	5	1	3	1	4	9	9	5	3	4	3	1	3	10.1207009501466	3.20271077388825	0.772879748489258	4.38735769510726	1.04248711783298	2.33493352316653	1.68325356448666	3.25510159757855	8.08443189139224	5.11494211567699	4.88403789679737	3.02167790609383	2.97772666019446	15.6890799544265	4.16213727428399	7.08902645560102
AP5M1	29	34	37	23	22	34	16	17	18	42	24	19	23	2	5	10	20.964309111018	27.2230415780501	28.5965506941025	20.1818453974934	22.9347165923256	26.4625799292206	26.9320570317866	13.8341817897088	16.1688637827845	23.8697298731593	23.4433819046274	19.1372934052609	17.1219282961181	10.4593866362844	20.81068637142	23.6300881853367
AP5S1	23	18	19	17	12	22	12	10	14	34	13	13	14	1	0	3	16.6268658466695	14.4121984824971	14.6847152212959	14.9170161633647	12.5098454139958	17.1228458365545	20.1990427738399	8.13775399394637	12.5757829421657	19.3231146592242	12.6984985316732	13.0939375930732	10.4220433106806	5.22969331814218	0	7.08902645560102
AP5Z1	10	3	4	4	1	5	1	0	7	6	6	1	1	0	1	2	7.2290721072476	2.40203308041619	3.09151899395703	3.5098861560858	1.04248711783298	3.89155587194421	1.68325356448666	0	6.28789147108286	3.40996141045133	5.86084547615684	1.00722596869794	0.744431665048615	0	4.16213727428399	4.72601763706735
APAF1	15	13	20	9	11	9	9	18	9	27	10	14	5	1	4	9	10.8436081608714	10.4088100151368	15.4575949697852	7.89724385119306	11.4673582961628	7.00480056949958	15.14928208038	14.6479571891035	8.08443189139224	15.344826347031	9.76807579359473	14.1011635617712	3.72215832524307	5.22969331814218	16.648549097136	21.2670793668031
APBA1	1	4	2	2	3	2	2	5	3	3	2	1	3	0	0	1	0.72290721072476	3.20271077388825	1.54575949697852	1.7549430780429	3.12746135349895	1.55662234877768	3.36650712897332	4.06887699697319	2.69481063046408	1.70498070522566	1.95361515871895	1.00722596869794	2.23329499514584	0	0	2.36300881853367
APBA2	0	1	3	0	1	1	0	1	0	1	0	2	0	2	0	1	0	0.800677693472063	2.31863924546777	0	1.04248711783298	0.778311174388842	0	0.813775399394637	0	0.568326901741888	0	2.01445193739588	0	10.4593866362844	0	2.36300881853367
APBA3	1	4	1	2	0	0	1	1	3	2	4	1	4	0	1	1	0.72290721072476	3.20271077388825	0.772879748489258	1.7549430780429	0	0	1.68325356448666	0.813775399394637	2.69481063046408	1.13665380348378	3.90723031743789	1.00722596869794	2.97772666019446	0	4.16213727428399	2.36300881853367
APBB1	9	2	6	8	4	7	5	3	6	9	8	4	8	1	4	3	6.50616489652284	1.60135538694413	4.63727849093555	7.01977231217161	4.16994847133193	5.4481782207219	8.41626782243331	2.44132619818391	5.38962126092816	5.11494211567699	7.81446063487578	4.02890387479177	5.95545332038892	5.22969331814218	16.648549097136	7.08902645560102
APBB1IP	1	1	0	0	0	0	0	0	3	2	0	0	2	1	0	0	0.72290721072476	0.800677693472063	0	0	0	0	0	0	2.69481063046408	1.13665380348378	0	0	1.48886333009723	5.22969331814218	0	0
APBB2	60	54	39	56	34	53	21	46	42	77	47	38	58	10	12	24	43.3744326434856	43.2365954474914	30.1423101910811	49.1384061852013	35.4445620063214	41.2504922426087	35.3483248542199	37.4336683721533	37.7273488264971	43.7611714341254	45.9099562298952	38.2745868105218	43.1770365728197	52.2969331814218	49.9456472914079	56.7122116448082
APBB3	0	2	2	1	1	3	0	2	1	1	2	1	4	0	1	0	0	1.60135538694413	1.54575949697852	0.877471539021451	1.04248711783298	2.33493352316653	0	1.62755079878927	0.898270210154694	0.568326901741888	1.95361515871895	1.00722596869794	2.97772666019446	0	4.16213727428399	0
APC	68	54	45	44	36	45	21	65	41	77	38	43	36	13	11	17	49.1576903292837	43.2365954474914	34.7795886820166	38.6087477169439	37.5295362419874	35.0240028474979	35.3483248542199	52.8954009606514	36.8290786163424	43.7611714341254	37.11868801566	43.3107166540115	26.7995399417501	67.9860131358483	45.7835100171239	40.1711499150725
APC2	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0.72290721072476	0	0.772879748489258	0.877471539021451	0	0	1.68325356448666	0	0	0	0	1.00722596869794	0	0	4.16213727428399	2.36300881853367
APCDD1L	7	5	6	9	2	6	4	10	4	8	4	1	4	0	5	3	5.06035047507332	4.00338846736031	4.63727849093555	7.89724385119306	2.08497423566597	4.66986704633305	6.73301425794665	8.13775399394637	3.59308084061878	4.5466152139351	3.90723031743789	1.00722596869794	2.97772666019446	0	20.81068637142	7.08902645560102
APCDD1L-AS1	4	6	4	2	1	3	1	0	6	4	4	2	1	0	0	1	2.89162884289904	4.80406616083238	3.09151899395703	1.7549430780429	1.04248711783298	2.33493352316653	1.68325356448666	0	5.38962126092816	2.27330760696755	3.90723031743789	2.01445193739588	0.744431665048615	0	0	2.36300881853367
APEH	17	12	15	16	8	15	12	9	9	11	11	10	22	1	1	5	12.2894225823209	9.60813232166475	11.5931962273389	14.0395446243432	8.33989694266387	11.6746676158326	20.1990427738399	7.32397859455173	8.08443189139224	6.25159591916076	10.7448833729542	10.0722596869794	16.3774966310695	5.22969331814218	4.16213727428399	11.8150440926684
APEX1	178	159	184	141	125	208	84	144	150	222	129	128	234	27	25	52	128.677483509007	127.307753262058	142.209873722023	123.723487002025	130.310889729123	161.888724272879	141.39329941688	117.183657512828	134.740531523204	126.168572186699	126.008177737372	128.924923993337	174.197009621376	141.201719589839	104.0534318571	122.876458563751
APEX2	21	13	20	15	21	20	10	19	17	23	19	8	21	1	1	6	15.18105142522	10.4088100151368	15.4575949697852	13.1620730853218	21.8922294744926	15.5662234877768	16.8325356448666	15.4617325884981	15.2705935726298	13.0715187400634	18.55934400783	8.05780774958354	15.6330649660209	5.22969331814218	4.16213727428399	14.178052911202
APH1A	26	21	30	28	22	25	14	25	20	27	7	21	21	2	12	9	18.7955874788438	16.8142315629133	23.1863924546777	24.5692030926006	22.9347165923256	19.4577793597211	23.5655499028133	20.3443849848659	17.9654042030939	15.344826347031	6.83765305551631	21.1517453426568	15.6330649660209	10.4593866362844	49.9456472914079	21.2670793668031
APH1B	22	21	25	26	19	33	7	15	16	27	23	23	29	1	1	2	15.9039586359447	16.8142315629133	19.3219937122314	22.8142600145577	19.8072552388267	25.6842687548318	11.7827749514066	12.2066309909196	14.3723233624751	15.344826347031	22.4665743252679	23.1661972800527	21.5885182864098	5.22969331814218	4.16213727428399	4.72601763706735
API5	75	66	74	71	61	68	25	66	53	84	56	49	81	3	5	8	54.218040804357	52.8447277691561	57.1931013882051	62.300479270523	63.591714187812	52.9251598584413	42.0813391121666	53.7091763600461	47.6083211381988	47.7394597463186	54.7012244441305	49.3540724661992	60.2989648689378	15.6890799544265	20.81068637142	18.9040705482694
APIP	39	30	33	37	28	47	25	46	29	68	25	38	48	2	6	10	28.1933812182656	24.0203308041619	25.5050317001455	32.4664469437937	29.1896392993235	36.5806251962756	42.0813391121666	37.4336683721533	26.0498360944861	38.6462293184484	24.4201894839868	38.2745868105218	35.7327199223335	10.4593866362844	24.972823645704	23.6300881853367
APITD1	13	19	33	14	17	26	10	18	17	23	7	14	25	5	0	3	9.39779373942188	15.2128761759692	25.5050317001455	12.2846015463003	17.7222810031607	20.2360905341099	16.8325356448666	14.6479571891035	15.2705935726298	13.0715187400634	6.83765305551631	14.1011635617712	18.6107916262154	26.1484665907109	0	7.08902645560102
APITD1-CORT	3	0	2	0	0	1	0	0	0	4	2	0	0	0	0	0	2.16872163217428	0	1.54575949697852	0	0	0.778311174388842	0	0	0	2.27330760696755	1.95361515871895	0	0	0	0	0
APLF	6	3	5	1	3	2	1	7	2	5	1	3	2	1	0	3	4.33744326434856	2.40203308041619	3.86439874244629	0.877471539021451	3.12746135349895	1.55662234877768	1.68325356448666	5.69642779576246	1.79654042030939	2.84163450870944	0.976807579359473	3.02167790609383	1.48886333009723	5.22969331814218	0	7.08902645560102
APLN	3	2	2	3	1	1	0	4	1	4	1	1	4	0	0	1	2.16872163217428	1.60135538694413	1.54575949697852	2.63241461706435	1.04248711783298	0.778311174388842	0	3.25510159757855	0.898270210154694	2.27330760696755	0.976807579359473	1.00722596869794	2.97772666019446	0	0	2.36300881853367
APLP1	7	7	5	5	9	7	2	7	10	5	4	4	14	4	1	4	5.06035047507332	5.60474385430444	3.86439874244629	4.38735769510726	9.38238406049685	5.4481782207219	3.36650712897332	5.69642779576246	8.98270210154694	2.84163450870944	3.90723031743789	4.02890387479177	10.4220433106806	20.9187732725687	4.16213727428399	9.4520352741347
APLP2	205	205	200	149	152	285	91	249	208	237	181	196	193	48	63	87	148.195978198576	164.138927161773	154.575949697852	130.743259314196	158.458041910613	221.81868470082	153.176074368286	202.630074449265	186.840203712176	134.693475712827	176.802171864065	197.416289864797	143.675311354383	251.025279270825	262.214648279892	205.58176721243
APMAP	24	27	31	36	27	26	11	32	28	33	30	23	18	1	2	4	17.3497730573942	21.6182977237457	23.959272203167	31.5889754047722	28.1471521814905	20.2360905341099	18.5157892093533	26.0408127806284	25.1515658843314	18.7547877574823	29.3042273807842	23.1661972800527	13.3997699708751	5.22969331814218	8.32427454856799	9.4520352741347
APOA1	0	3	2	2	0	3	0	3	0	0	1	1	1	0	0	0	0	2.40203308041619	1.54575949697852	1.7549430780429	0	2.33493352316653	0	2.44132619818391	0	0	0.976807579359473	1.00722596869794	0.744431665048615	0	0	0
APOA1BP	32	28	32	14	29	22	12	25	22	39	21	20	26	1	2	8	23.1330307431923	22.4189754172178	24.7321519516563	12.2846015463003	30.2321264171565	17.1228458365545	20.1990427738399	20.3443849848659	19.7619446234033	22.1647491679336	20.5129591665489	20.1445193739588	19.355223291264	5.22969331814218	8.32427454856799	18.9040705482694
APOBEC3A	12	8	9	9	7	8	2	7	5	18	4	7	10	3	5	7	8.67488652869712	6.4054215477765	6.95591773640332	7.89724385119306	7.29740982483088	6.22648939511074	3.36650712897332	5.69642779576246	4.49135105077347	10.229884231354	3.90723031743789	7.05058178088559	7.44431665048615	15.6890799544265	20.81068637142	16.5410617297357
APOBEC3C	47	42	65	55	34	68	23	50	54	71	43	41	85	3	5	9	33.9766389040637	33.6284631258266	50.2371836518018	48.2609346461798	35.4445620063214	52.9251598584413	38.7148319831932	40.6887699697319	48.5065913483535	40.351210023674	42.0027259124573	41.2962647166156	63.2766915291323	15.6890799544265	20.81068637142	21.2670793668031
