Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	TRS+DOM.A.4.15.1.B9	TRS+DOM.A.4.16.1.B10	TRS+DOM.A.5.12.1.C8	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	TRS+DOM.A.4.15.1.B9.Norm	TRS+DOM.A.4.16.1.B10.Norm	TRS+DOM.A.5.12.1.C8.Norm
SRD5A3	8	9	9	11	5	13	7	16	5	18	11	5	13	59	14	5	5.44857445912633	6.78887041501544	6.50661363920012	8.76546995232826	4.74529511643577	9.40148086654797	10.8051116095971	12.0982871006205	4.12171421956597	9.5031357051374	9.84053817094884	4.61586354760899	9.02028765721098	8.36245121667255	9.93060275835899	8.71183739817514
SREBF1	2	2	0	0	2	4	0	3	1	2	2	0	2	9	2	0	1.36214361478158	1.50863787000343	0	0	1.89811804657431	2.89276334355322	0	2.26842883136635	0.824342843913194	1.05590396723749	1.78918875835433	0	1.38773656264784	1.27562815169581	1.41865753690843	0
SREBF2	1	0	0	0	3	0	0	2	0	1	0	0	2	0	0	0	0.681071807390791	0	0	0	2.84717706986146	0	0	1.51228588757757	0	0.527951983618744	0	0	1.38773656264784	0	0	0
SREK1	89	69	67	80	52	69	36	63	56	107	52	50	72	463	64	25	60.6153908577804	52.0480065151184	48.4381237584898	63.7488723805692	49.3510692109321	49.9001676762931	55.5691454207849	47.6370054586934	46.1631992591389	56.4908622472056	46.5189077172127	46.1586354760899	49.9585162553223	65.6239815816846	45.3970411810697	43.5591869908757
SREK1IP1	81	68	79	55	54	91	44	48	67	108	72	68	75	456	77	32	55.1668163986541	51.2936875801166	57.1136086107566	43.8273497616413	51.2491872575064	65.8103660658358	67.9178444031815	36.2948613018616	55.230970542184	57.0188142308244	64.410795300756	62.7757442474823	52.0401210992941	64.6318263525879	54.6183151709745	55.7557593483209
SRF	11	9	10	9	9	9	7	9	3	7	7	8	4	30	8	6	7.4917898812987	6.78887041501544	7.22957071022235	7.17174814281403	8.54153120958439	6.50871752299475	10.8051116095971	6.80528649409905	2.47302853173958	3.69566388533121	6.26216065424017	7.38538167617439	2.77547312529569	4.25209383898604	5.67463014763371	10.4542048778102
SRFBP1	58	35	44	47	31	47	27	29	52	74	50	46	39	297	49	18	39.5021648286659	26.40116272506	31.8101111249784	37.4524625235844	29.4208297219018	33.9899692867504	41.6768590655887	21.9281453698747	42.8658278834861	39.0684467877871	44.7297189588584	42.4659446380027	27.0608629716329	42.0957290059618	34.7571096542565	31.3626146334305
SRGAP1	18	24	21	15	22	18	17	18	20	24	25	24	31	133	25	20	12.2592925330342	18.1036544400412	15.1820984914669	11.9529135713567	20.8792985123174	13.0174350459895	26.2409853375929	13.6105729881981	16.4868568782639	12.6708476068499	22.3648594794292	22.1561450285232	21.5099167210416	18.8509493528381	17.7332192113553	34.8473495927006
SRGAP2	8	3	10	6	7	9	4	8	6	11	4	7	6	27	6	4	5.44857445912633	2.26295680500515	7.22957071022235	4.78116542854269	6.64341316301008	6.50871752299475	6.17434949119832	6.04914355031027	4.94605706347917	5.80747181980619	3.57837751670867	6.46220896665259	4.16320968794353	3.82688445508744	4.25597261072528	6.96946991854011
SRGAP2C	55	76	70	50	25	52	23	57	49	89	46	48	40	279	68	16	37.4589494064935	57.3282390601304	50.6069949715565	39.8430452378557	23.7264755821789	37.6059234661919	35.5025095743903	43.1001477959607	40.3927993517465	46.9877265420682	41.1513414421497	44.3122900570463	27.7547312529569	39.5444727025702	48.2343562548865	27.8778796741604
SRGN	502	417	390	338	315	375	185	426	393	630	312	295	486	2590	400	160	341.898047310177	314.550995895715	281.953257698672	269.338985807905	298.953592335454	271.196563458115	285.563663967922	322.116894054022	323.966737657885	332.609749679809	279.113446303276	272.33594930893	337.219984723426	367.097434765795	283.731507381686	278.778796741604
SRI	70	64	74	65	69	70	33	69	57	91	82	69	93	405	70	16	47.6750265173554	48.2764118401098	53.4988232556454	51.7959588092124	65.4850726068137	50.6233585121814	50.9383833023861	52.1738631214261	46.9875421030521	48.0436305093057	73.3567390925277	63.6989169570041	64.5297501631247	57.4032668263116	49.653013791795	27.8778796741604
SRL	4	0	2	3	0	1	0	3	3	4	2	1	6	18	3	0	2.72428722956316	0	1.44591414204447	2.39058271427134	0	0.723190835888306	0	2.26842883136635	2.47302853173958	2.11180793447498	1.78918875835433	0.923172709521798	4.16320968794353	2.55125630339163	2.12798630536264	0
SRM	18	14	13	7	9	15	8	13	10	18	5	16	12	79	13	6	12.2592925330342	10.560465090024	9.39844192328906	5.5780263332998	8.54153120958439	10.8478625383246	12.3486989823966	9.82985826925418	8.24342843913194	9.5031357051374	4.47297189588584	14.7707633523488	8.32641937588706	11.1971804426632	9.22127398990478	10.4542048778102
SRP14	1406	1302	1497	1298	1166	1541	565	1225	1139	1889	1134	1057	1635	8134	1452	551	957.586961191452	982.123253372233	1082.26673532029	1034.32545437473	1106.60282115282	1114.43707810388	872.126865631763	926.27510614126	938.926499217128	997.301297055808	1014.47002598691	975.793553964541	1134.47463996461	1152.88437621042	1029.94537179552	960.0444812789
SRP14-AS1	14	12	20	21	16	13	9	13	13	37	17	13	26	108	23	6	9.53500530347108	9.05182722002058	14.4591414204447	16.7340789998994	15.1849443725945	9.40148086654797	13.8922863551962	9.82985826925418	10.7164569708715	19.5342233938935	15.2081044460118	12.0012452237834	18.040575314422	15.3075378203498	16.3145616744469	10.4542048778102
SRP19	304	267	268	241	237	277	107	247	227	382	233	233	282	1733	226	93	207.045829446801	201.403155645458	193.752495033959	192.043478046465	224.926988519056	200.323861541061	165.163848889555	186.76730711583	187.125825568295	201.67765774236	208.44049034828	215.099241318579	195.670855333346	245.629287432094	160.308301670652	162.040175606058
SRP54	180	169	159	138	129	163	69	176	159	281	127	106	167	1098	172	54	122.592925330342	127.47990001529	114.950174292535	109.966804856482	122.428614004043	117.880106249794	106.507528723171	133.081158106826	131.070512182198	148.354507396867	113.6134861555	97.8563072093106	115.876002981095	155.626634506889	122.004548174125	94.0878439002915
SRP68	42	37	25	34	18	36	12	34	22	40	17	17	29	153	27	10	28.6050159104132	27.9098005950635	18.0739267755559	27.0932707617419	17.0830624191688	26.034870091979	18.523048473595	25.7088600888186	18.1355425660903	21.1180793447498	15.2081044460118	15.6939360618706	20.1221801583937	21.6856785788288	19.1518767482638	17.4236747963503
SRP72	205	195	166	165	140	186	72	180	181	248	129	163	186	1059	187	77	139.619720515112	147.092192325335	120.010873789691	131.482049284924	132.868263260202	134.513495475225	111.13829084157	136.105729881981	149.206054748288	130.932091937449	115.402674913855	150.477151652053	129.059500326249	150.098912516207	132.644479700938	134.162295931897
SRP9	751	646	856	751	675	844	291	658	634	994	571	619	962	4778	707	264	511.484927350484	487.290032011108	618.851252795033	598.442539472593	640.61484071883	610.37306548973	449.183925484678	497.54205701302	522.633363040965	524.784271717032	510.813390510163	571.443907193993	667.501286633612	677.216812089177	501.495439297129	459.985014623647
SRPK1	51	40	49	42	42	39	20	44	36	60	36	39	53	245	38	19	34.7346621769303	30.1727574000686	35.4248964800895	33.4681579997988	39.8604789780605	28.2044425996439	30.8717474559916	33.2702895267065	29.676342380875	31.6771190171247	32.205397650378	36.0037356713501	36.7750189101678	34.725433018386	26.9544932012601	33.1049821130655
SRPK2	52	45	53	37	34	57	14	52	38	83	24	37	42	220	47	17	35.4157339843211	33.9443520750772	38.3167247641785	29.4838534760132	32.2680067917633	41.2218776456334	21.6102232191941	39.3194330770167	31.3250280687014	43.8200146403558	21.470265100252	34.1573902523065	29.1424678156047	31.1820214858977	33.338452117348	29.6202471537955
SRPR	206	206	191	148	152	227	109	201	164	271	170	145	184	1081	174	66	140.300792322503	155.389700610353	138.084800565247	117.935413904053	144.256971539648	164.164319746645	168.251023635154	151.984731701545	135.192226401764	143.07498756068	152.081044460118	133.860042880661	127.671763763602	153.217114664797	123.423205711033	114.996253655912
SRPRB	106	95	80	58	54	72	35	112	82	146	56	79	92	477	96	37	72.1936115834239	71.660298825163	57.8365656817788	46.2179324759126	51.2491872575064	52.069740183958	54.0255580479853	84.6880097043438	67.5961132008819	77.0809896083367	50.0972852339214	72.930644052222	63.8358818818008	67.6082920398781	68.0955617716045	64.467596746496
SRPX	96	79	92	78	77	69	39	57	77	83	76	56	85	410	78	23	65.382893509516	59.5911958651355	66.5120505340456	62.1551505710549	73.0775447931109	49.9001676762931	60.1999075391836	43.1001477959607	63.474398981316	43.8200146403558	67.9891728174647	51.6976717332207	58.9788039125333	58.1119491328093	55.3276439394287	40.0744520316056
SRPX2	43	39	46	33	36	38	29	44	33	65	34	30	67	251	44	19	29.286087717804	29.4184384650669	33.2560252670228	26.2964098569848	34.1661248383376	27.4812517637556	44.7640338111878	33.2702895267065	27.2033138491354	34.3168789352184	30.4162088920237	27.6951812856539	46.4891748487027	35.5758517861832	31.2104658119854	33.1049821130655
SRR	12	10	14	12	5	12	5	9	9	12	6	7	13	57	17	4	8.17286168868949	7.54318935001715	10.1213989943113	9.56233085708537	4.74529511643577	8.67829003065967	7.7179368639979	6.80528649409905	7.41908559521875	6.33542380342493	5.367566275063	6.46220896665259	9.02028765721098	8.07897829407348	12.0585890637216	6.96946991854011
SRRD	5	7	4	1	4	8	3	7	4	6	5	3	10	21	8	0	3.40535903695396	5.28023254501201	2.89182828408894	0.796860904757115	3.79623609314862	5.78552668710645	4.63076211839874	5.29300060652148	3.29737137565278	3.16771190171247	4.47297189588584	2.76951812856539	6.93868281323921	2.97646568729023	5.67463014763371	0
SRRM1	328	281	239	260	184	247	102	263	242	366	196	195	250	1696	287	85	223.39155282418	211.963620735482	172.786739974314	207.18383523685	174.626860284836	178.628136464412	157.445912025557	198.86559421645	199.490968226993	193.23042600446	175.340498318725	180.018678356751	173.46707033098	240.385038364011	203.577356546359	148.101235768977
SRRM2	63	54	48	45	38	47	25	46	31	74	42	32	41	223	51	24	42.9075238656198	40.7332224900926	34.7019394090673	35.8587407140702	36.0642428849119	33.9899692867504	38.5896843199895	34.782575414284	25.554628161309	39.0684467877871	37.572963925441	29.5415267046975	28.4485995342808	31.6072308697963	36.1757671911649	41.8168195112407
SRRM2-AS1	4	4	6	4	4	1	3	3	4	5	7	2	3	16	2	1	2.72428722956316	3.01727574000686	4.33774242613341	3.18744361902846	3.79623609314862	0.723190835888306	4.63076211839874	2.26842883136635	3.29737137565278	2.63975991809372	6.26216065424017	1.8463454190436	2.08160484397176	2.26778338079256	1.41865753690843	1.74236747963503
SRRT	18	18	19	8	6	12	2	18	16	18	9	16	13	88	19	3	12.2592925330342	13.5777408300309	13.7361843494225	6.37488723805692	5.69435413972293	8.67829003065967	3.08717474559916	13.6105729881981	13.1894855026111	9.5031357051374	8.05134941259451	14.7707633523488	9.02028765721098	12.4728085943591	13.4772466006301	5.22710243890508
SRSF1	56	39	37	45	31	26	17	35	42	57	26	32	32	158	51	14	38.1400212138843	29.4184384650669	26.7494116278227	35.8587407140702	29.4208297219018	18.8029617330959	26.2409853375929	26.4650030326074	34.6223994443542	30.0932630662684	23.2594538586064	29.5415267046975	22.2037850023655	22.3943608853265	36.1757671911649	24.3931447148904
SRSF10	154	155	148	136	139	165	83	130	130	204	115	133	141	894	185	79	104.885058338182	116.919434925266	106.997646511291	108.373083046968	131.919204236915	119.32648792157	128.117751942365	98.2985826925419	107.164569708715	107.702204658224	102.878353605374	122.781970366399	97.8354276666729	126.712396401784	131.22582216403	137.647030891167
SRSF11	131	108	89	79	58	98	31	109	113	180	69	73	77	590	113	36	89.2204067681936	81.4664449801853	64.3431793209789	62.952011475812	55.045423350655	70.872701917054	47.851208556787	82.4195808729774	93.150741362191	95.031357051374	61.7270121632246	67.3916077950913	53.4278576619419	83.6245121667255	80.1541508353262	62.725229266861
SRSF12	2	1	1	3	0	1	0	1	1	1	2	0	2	4	1	0	1.36214361478158	0.754318935001715	0.722957071022235	2.39058271427134	0	0.723190835888306	0	0.756142943788783	0.824342843913194	0.527951983618744	1.78918875835433	0	1.38773656264784	0.566945845198139	0.709328768454214	0
SRSF2	48	39	34	50	34	34	20	38	36	29	33	24	26	213	47	15	32.691446754758	29.4184384650669	24.580540414756	39.8430452378557	32.2680067917633	24.5884884202024	30.8717474559916	28.7334318639738	29.676342380875	15.3106075249436	29.5216145128465	22.1561450285232	18.040575314422	30.1898662568009	33.338452117348	26.1355121945254
SRSF3	346	305	374	286	245	353	118	269	284	477	285	277	349	2173	369	120	235.650845357214	230.067275175523	270.385944562316	227.902218760535	232.519460705353	255.286365068572	182.14330999035	203.402451879183	234.113367671347	251.833096186141	254.959398065493	255.718840537538	242.160030182049	307.993330403889	261.742315559605	209.084097556203
SRSF4	54	39	39	39	29	38	16	34	46	66	43	33	38	202	42	20	36.7778775991027	29.4184384650669	28.1953257698672	31.0775752855275	27.5227116753275	27.4812517637556	24.6973979647933	25.7088600888186	37.9197708200069	34.8448309188371	38.4675583046182	30.4646994142193	26.366994690309	28.630765182506	29.791808275077	34.8473495927006
SRSF5	117	109	255	218	189	273	76	109	94	141	226	245	335	1185	212	73	79.6854014647226	82.220763915187	184.35405311067	173.715677237051	179.372155401272	197.431098197507	117.312640332768	82.4195808729774	77.4882273278403	74.4412296902429	202.17832969404	226.177313832841	232.445874243514	167.957706639949	150.377698912293	127.192826013357
SRSF6	106	99	128	76	79	85	45	87	86	118	77	87	98	746	123	43	72.1936115834239	74.6775745651698	92.5385050908461	60.5614287615407	74.9756628396852	61.471221050506	69.4614317759811	65.7844361096242	70.8934845765347	62.2983340670118	68.8837671966419	80.3160257283964	67.9990915697443	105.735400129453	87.2474385198683	74.9218016243062
SRSF7	163	150	227	170	167	236	95	129	106	198	158	223	196	1196	198	92	111.014704604699	113.147840250257	164.111255122047	135.466353808709	158.492856888955	170.67303726964	146.64080041596	97.5424397487531	87.3803414547986	104.534492756511	141.345911909992	205.867514223361	135.998183139489	169.516807714244	140.447096153934	160.297808126423
SRSF8	36	28	26	38	27	31	19	35	27	40	25	27	29	158	43	13	24.5185850660685	21.120930180048	18.7968838465781	30.2807143807704	25.6245936287532	22.4189159125375	29.328160083192	26.4650030326074	22.2572567856562	21.1180793447498	22.3648594794292	24.9256631570886	20.1221801583937	22.3943608853265	30.5011370435312	22.6507772352554
SRSF9	2	3	2	2	3	3	2	8	1	3	1	5	0	7	1	1	1.36214361478158	2.26295680500515	1.44591414204447	1.59372180951423	2.84717706986146	2.16957250766492	3.08717474559916	6.04914355031027	0.824342843913194	1.58385595085623	0.894594379177167	4.61586354760899	0	0.992155229096744	0.709328768454214	1.74236747963503
SRXN1	13	17	8	15	7	16	8	16	11	20	6	9	20	47	16	4	8.85393349608029	12.8234218950292	5.78365656817788	11.9529135713567	6.64341316301008	11.5710533742129	12.3486989823966	12.0982871006205	9.06777128304514	10.5590396723749	5.367566275063	8.30855438569618	13.8773656264784	6.66161368107814	11.3492602952674	6.96946991854011
SS18	82	60	61	70	51	78	26	69	61	100	53	53	89	382	81	21	55.8478882060449	45.2591361001029	44.1003813323563	55.780263332998	48.4020101876449	56.4088851992878	40.1332716927891	52.1738631214261	50.2849134787049	52.7951983618744	47.4135020963899	48.9281536046553	61.754277037829	54.1433282164223	57.4556302447913	36.5897170723356
SS18L1	7	2	1	5	4	7	5	9	9	8	6	3	4	36	10	7	4.76750265173554	1.50863787000343	0.722957071022235	3.98430452378557	3.79623609314862	5.06233585121814	7.7179368639979	6.80528649409905	7.41908559521875	4.22361586894995	5.367566275063	2.76951812856539	2.77547312529569	5.10251260678325	7.09328768454214	12.1965723574452
SS18L2	83	72	92	69	71	80	31	78	71	108	72	73	95	508	77	25	56.5289600134357	54.3109633201235	66.5120505340456	54.9834024282409	67.383190653388	57.8552668710645	47.851208556787	58.9791496155251	58.5283419178368	57.0188142308244	64.410795300756	67.3916077950913	65.9174867257725	72.0021223401637	54.6183151709745	43.5591869908757
SSB	437	399	462	359	345	420	179	357	356	531	342	377	455	2664	430	174	297.628379829776	300.973255065684	334.006166812273	286.073064807804	327.425363034068	303.740151073088	276.302139731125	269.943030932596	293.466052433097	280.342503301553	305.951277678591	348.036111489718	315.710068002384	377.585932901961	305.011370435312	303.171941456495
SSBP1	422	373	438	397	355	481	164	394	375	558	348	338	529	2611	428	165	287.412302718914	281.36096275564	316.655197107739	316.353779188574	336.91595326694	347.854792062275	253.148329139131	297.920319852781	309.128566467448	294.597206859259	311.318843953654	312.032375818368	367.056320820354	370.073900453085	303.592712898403	287.49063413978
SSBP2	47	31	53	38	39	57	17	30	39	51	27	36	53	200	36	29	32.0103749473672	23.3838869850532	38.3167247641785	30.2807143807704	37.013301908199	41.2218776456334	26.2409853375929	22.6842883136635	32.1493709126146	26.925551164556	24.1540482377835	33.2342175427847	36.7750189101678	28.347292259907	25.5358356643517	50.5286569094158
SSBP3	14	8	9	13	12	17	5	9	14	14	15	8	11	58	12	5	9.53500530347108	6.03455148001372	6.50661363920012	10.3591917618425	11.3887082794459	12.2942442101012	7.7179368639979	6.80528649409905	11.5407998147847	7.39132777066242	13.4189156876575	7.38538167617439	7.63255109456313	8.22071475537302	8.51194522145057	8.71183739817514
SSBP4	5	6	10	8	4	2	1	5	4	3	6	3	5	33	6	3	3.40535903695396	4.52591361001029	7.22957071022235	6.37488723805692	3.79623609314862	1.44638167177661	1.54358737279958	3.78071471894392	3.29737137565278	1.58385595085623	5.367566275063	2.76951812856539	3.46934140661961	4.67730322288465	4.25597261072528	5.22710243890508
SSC5D	1	5	4	2	3	3	3	4	4	6	1	3	3	13	3	2	0.681071807390791	3.77159467500858	2.89182828408894	1.59372180951423	2.84717706986146	2.16957250766492	4.63076211839874	3.02457177515513	3.29737137565278	3.16771190171247	0.894594379177167	2.76951812856539	2.08160484397176	1.84257399689395	2.12798630536264	3.48473495927006
SSFA2	30	29	32	26	29	28	17	29	33	51	22	22	23	159	35	21	20.4321542217237	21.8752491150497	23.1346262727115	20.718383523685	27.5227116753275	20.2493434048726	26.2409853375929	21.9281453698747	27.2033138491354	26.925551164556	19.6810763418977	20.3097996094796	15.9589704704502	22.536097346626	24.8265068958975	36.5897170723356
SSH1	36	29	42	23	28	26	8	32	24	48	26	29	41	105	32	6	24.5185850660685	21.8752491150497	30.3641969829339	18.3278008094136	26.5736526520403	18.8029617330959	12.3486989823966	24.1965742012411	19.7842282539167	25.3416952136997	23.2594538586064	26.7720085761321	28.4485995342808	14.8823284364512	22.6985205905348	10.4542048778102
SSH2	11	2	2	5	4	3	1	6	4	9	2	4	4	15	4	1	7.4917898812987	1.50863787000343	1.44591414204447	3.98430452378557	3.79623609314862	2.16957250766492	1.54358737279958	4.5368576627327	3.29737137565278	4.7515678525687	1.78918875835433	3.69269083808719	2.77547312529569	2.12604691949302	2.83731507381686	1.74236747963503
SSH3	1	0	1	1	0	1	0	1	2	2	2	3	0	8	4	0	0.681071807390791	0	0.722957071022235	0.796860904757115	0	0.723190835888306	0	0.756142943788783	1.64868568782639	1.05590396723749	1.78918875835433	2.76951812856539	0	1.13389169039628	2.83731507381686	0
SSNA1	12	9	13	7	14	14	2	12	11	19	9	12	19	73	11	6	8.17286168868949	6.78887041501544	9.39844192328906	5.5780263332998	13.2868263260202	10.1246717024363	3.08717474559916	9.0737153254654	9.06777128304514	10.0310876887561	8.05134941259451	11.0780725142616	13.1834973451545	10.346761674866	7.80261645299635	10.4542048778102
SSPN	87	81	60	70	60	58	37	44	57	71	63	63	77	366	64	42	59.2532472429988	61.0998337351389	43.3774242613341	55.780263332998	56.9435413972293	41.9450684815217	57.1127327935845	33.2702895267065	46.9875421030521	37.4845908369308	56.3594458881616	58.1598806998733	53.4278576619419	51.8755448356297	45.3970411810697	73.1794341446712
