Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SUN+DOM.A.6.22.1.D12.Norm	SUN+DOM.A.6.23.1.E1.Norm	SUN+DOM.A.6.24.1.E2.Norm
NDUFA4	2296	2000	2286	1987	1672	2352	982	1948	1868	2956	1723	1835	2365	2299	1491	1965	1559.86491881011	1505.68914022442	1648.28209549057	1578.47814849235	1582.07310455817	1697.32141311711	1508.11583750001	1469.04651157035	1535.17793020233	1556.39338852867	1537.40684869385	1688.91333842882	1638.39815800098	1612.76789516768	1608.71464455863	1824.56299023832
NDUFA4L2	70	63	70	50	52	60	21	52	67	109	51	65	94	69	56	50	47.5568572807961	47.4292079170692	50.4723301331322	39.7201345871252	49.2032305245363	43.2990156407426	32.2509496817722	39.2147939433563	55.0625917149659	57.3906899017677	45.5065288934339	59.825268118732	65.1202650537389	48.4040821081208	60.4212073073666	46.4265391918147
NDUFA5	261	268	300	288	234	295	97	255	230	392	187	243	369	360	179	234	177.319139289826	201.762344790072	216.309986284852	228.787975221841	221.414537360413	212.886826900318	148.968672339614	192.303316452997	189.02083723048	206.395875610027	166.857272609257	223.654463890029	255.631678774784	252.543037085848	193.132073357475	217.276203417693
NDUFA6	468	404	420	422	368	444	162	419	401	669	344	392	547	534	292	400	317.951560105894	304.149206325333	302.833980798793	335.237935915336	348.207477558257	320.412715741495	248.793040402242	315.980743505121	329.553720562706	352.241940773235	306.945998810613	360.792386192969	378.944521110587	374.605505010674	315.053438102697	371.412313534517
NDUFA7	195	154	186	192	168	232	93	170	156	257	177	181	260	194	130	180	132.479816710789	115.93806379728	134.112191496608	152.525316814561	158.964283233117	167.422860477538	142.825634304991	128.202210968665	128.205437425891	135.31566334637	157.934423806623	166.590361992162	180.119882063533	136.092636651818	140.26351696353	167.135541090533
NDUFA8	78	72	67	72	60	84	23	59	57	70	49	59	74	94	55	71	52.9919266843157	54.2048090480791	48.3092302702837	57.1969938054602	56.7729582975418	60.6186218970396	35.3224686990838	44.4937085126543	46.8442944440755	36.8564063589334	43.721959132907	54.3029356770029	51.2648895103902	65.9417930168603	59.3422571768779	65.9256856523769
NDUFA9	106	95	120	127	110	126	55	103	105	139	88	91	146	126	82	93	72.0146695966341	71.5202341606599	86.5239945139409	100.889141851298	104.083756878827	90.9279328455594	84.4667729760699	77.6754572339558	86.2921213443495	73.1862926270248	78.52106946318	83.7553753662249	101.144241466446	88.3900629800467	88.4739107000725	86.3533628967753
NDUFAB1	118	99	102	89	82	137	54	109	104	127	81	75	137	95	54	89	80.1672737019135	74.5316124411088	73.5453953368498	70.7018395650828	77.5897096733072	98.8660857130289	82.9310134674141	82.2002411504969	85.4702916172605	66.868051536922	72.2750753013361	69.0291555216139	94.9093224719386	66.6433014532098	58.2633070463892	82.6392397614301
NDUFAF1	35	28	42	42	29	31	11	24	33	44	33	23	36	35	21	42	23.7784286403981	21.0796479631419	30.2833980798793	33.3649130531851	27.4402631771452	22.3711580810503	16.893354595214	18.0991356661645	27.1203809939384	23.1668839970438	29.4454010486925	21.1689410266283	24.9396759780277	24.5527952722352	22.6579527402625	38.9982929211243
NDUFAF2	152	154	165	116	145	169	62	112	116	202	114	125	216	151	124	108	103.266318666872	115.93806379728	118.970492456669	92.1507122421304	137.201315885726	121.958894054758	95.2170895366607	84.4626331087675	95.332248342329	106.357058350065	101.720476350029	115.048592536023	149.638055868166	105.927773888786	133.789816180597	100.28132465432
NDUFAF3	253	207	260	219	209	314	105	186	189	322	177	201	311	273	183	208	171.884069886306	155.838826013227	187.468654780205	173.974189491608	197.759138069771	226.59818185322	161.254748408861	140.268301412775	155.325818419829	169.539469251093	157.934423806623	184.998136797925	215.451089699072	191.511803123435	197.44787387943	193.134403037949
NDUFAF4	66	85	72	69	60	102	43	59	55	91	62	69	95	88	47	67	44.8393225790363	63.9917884595378	51.9143967083645	54.8137857302327	56.7729582975418	73.6083265892624	66.0376588722001	44.4937085126543	45.2006349898974	47.9133282666134	55.3216625763313	63.5068230798848	65.8130338309064	61.7327423987628	50.7106561329684	62.2115625170317
NDUFAF4P1	1	1	0	0	0	2	1	0	2	0	1	1	1	0	3	1	0.679383675439944	0.75284457011221	0	0	0	1.44330052135809	1.53575950865582	0	1.64365945417809	0	0.892284880263409	0.920388740288185	0.692768777167435	0	3.23685039146607	0.928530783836294
NDUFAF5	20	16	11	16	15	26	4	11	13	22	14	17	15	15	8	12	13.5876735087989	12.0455131217954	7.93136616377792	12.7104430678801	14.1932395743855	18.7629067776551	6.14303803462327	8.29543718032538	10.6837864521576	11.5834419985219	12.4919883236877	15.6466085848992	10.3915316575115	10.5226265452437	8.63160104390951	11.1423694060355
NDUFAF6	10	5	10	8	8	13	4	4	9	10	5	12	6	7	9	7	6.79383675439944	3.76422285056105	7.21033287616174	6.35522153394003	7.56972777300558	9.38145338882756	6.14303803462327	3.01652261102741	7.39646754380139	5.26520090841905	4.46142440131704	11.0446648834582	4.15661266300461	4.91055905444704	9.7105511743982	6.49971548685406
NDUFAF7	28	28	26	35	29	27	11	25	20	42	30	28	40	39	15	24	19.0227429123184	21.0796479631419	18.7468654780205	27.8040942109876	27.4402631771452	19.4845570383342	16.893354595214	18.8532663189213	16.4365945417809	22.11384381536	26.7685464079023	25.7708847280692	27.7107510866974	27.3588290176335	16.1842519573303	22.284738812071
NDUFB1	486	405	487	387	400	518	245	411	411	660	454	385	577	487	331	405	330.180466263813	304.902050895445	351.143211069077	307.433841704349	378.486388650279	373.814835031744	376.261079620675	309.947698283066	337.772017833597	347.503259955657	405.097335639588	354.349665010951	399.72758442561	341.634608502244	357.132493191756	376.054967453699
NDUFB10	78	54	66	63	45	62	15	53	54	83	65	49	82	58	45	47	52.9919266843157	40.6536067860593	47.5881969826675	50.0473695797777	42.5797187231564	44.7423161621007	23.0363926298373	39.9689245961132	44.3788052628083	43.7011675398781	57.9985172171216	45.0990482741211	56.8070397277297	40.6874893082755	48.552755871991	43.6409468403058
NDUFB11	79	79	72	65	70	94	29	76	64	104	80	48	95	73	58	65	53.6713103597556	59.4747210388646	51.9143967083645	51.6361749632627	66.2351180137988	67.8351245038301	44.5370257510187	57.3139296095208	52.5971025336988	54.7580894475581	71.3827904210727	44.1786595338329	65.8130338309064	51.2101158535191	62.5791075683439	60.3545009493591
NDUFB2	563	485	557	491	454	496	202	453	454	722	430	419	607	640	389	466	382.493009272689	365.129616504422	401.615541202209	390.051721645569	429.582051118067	357.938529296805	310.223420748475	341.621185698854	373.110696098426	380.147505587856	383.682498513266	385.64288218075	420.510647740633	448.965399263729	419.7116007601	432.695345267713
NDUFB2-AS1	1	0	1	2	1	1	0	0	1	0	0	0	1	2	3	0	0.679383675439944	0	0.721033287616174	1.58880538348501	0.946215971625697	0.721650260679043	0	0	0.821829727089043	0	0	0	0.692768777167435	1.40301687269915	3.23685039146607	0
NDUFB3	348	290	359	284	277	406	128	274	252	467	235	271	375	319	201	281	236.425519053101	218.324925332541	258.850950254207	225.610364454871	262.101824140318	292.990005835692	196.577217107945	206.631798855378	207.101091226439	245.88488242317	209.686946861901	249.425348618098	259.788291437788	223.781191195515	216.868976228226	260.917150257999
NDUFB4	644	573	758	613	584	782	289	656	569	905	584	550	813	781	505	595	437.523086983324	431.379938674296	546.54323201306	486.968850038155	552.590127429407	564.330503851012	443.834498001531	494.709708208495	467.621114713666	476.500682211924	521.094370073831	506.213807158502	563.221015837125	547.87808878902	544.869815896788	552.475816382595
NDUFB5	271	245	286	239	238	314	120	248	249	411	251	237	346	356	199	236	184.112976044225	184.446919677491	206.215520258226	189.862243326458	225.199401246916	226.59818185322	184.291141038698	187.024401883699	204.635602045172	216.399757336023	223.963504946116	218.1321314483	239.697996899933	249.73700334045	214.711075967249	219.133264985365
NDUFB6	493	417	525	439	395	518	179	412	397	608	382	348	527	543	321	401	334.936151991893	313.936185736792	378.542475998491	348.742781674959	373.75530879215	373.814835031744	274.900952049391	310.701828935823	326.26640165435	320.124215231878	340.852824260622	320.295281620289	365.089145567238	380.91908093782	346.342991886869	372.340844318354
NDUFB7	69	69	76	61	41	65	33	75	48	92	57	57	89	64	47	47	46.8774736053562	51.9462753377425	54.7985298588292	48.4585641962927	38.7948548366536	46.9072669441378	50.680063785642	56.5597989567639	39.4478269002741	48.4398483574553	50.8602381750143	52.4621581964266	61.6564211679017	44.8965399263729	50.7106561329684	43.6409468403058
NDUFB8	133	109	144	126	120	143	61	120	109	189	103	99	174	166	92	137	90.3580288335126	82.0600581422309	103.828793416729	100.094739159555	113.545916595084	103.195987277103	93.6813300280049	90.4956783308223	89.5794402527057	99.5122971691201	91.9053426671311	91.1184852885304	120.541767227134	116.45040043403	99.2634120049593	127.208717385572
NDUFB9	452	374	474	422	338	426	172	401	388	609	343	357	537	508	319	443	307.081421298855	281.563869221967	341.769778330067	335.237935915336	319.820998409486	307.423011049272	264.150635488801	302.406391755498	318.869934110549	320.65073532272	306.053713930349	328.578780282882	372.016833338913	356.366285665585	344.185091625892	411.339137239478
NDUFC1	499	494	528	424	376	561	202	426	476	691	420	435	623	586	379	471	339.012454044532	371.905217635432	380.70557586134	336.826741298821	355.777205331262	404.845796240943	310.223420748475	321.259658074419	391.190950094385	363.825382771757	374.759649710632	400.369102025361	431.594948175312	411.083943700852	408.922099455213	437.337999186894
NDUFC2	367	321	427	345	352	399	179	345	363	562	318	349	429	467	292	328	249.33380888646	241.663107006019	307.881213812106	274.068928651164	333.068022012245	287.938454010938	274.900952049391	260.175075201114	298.324190933323	295.904291053151	283.746591923764	321.215670360577	297.19780540483	327.604439775253	315.053438102697	304.558097098304
NDUFS1	83	94	100	76	66	79	33	68	70	127	71	70	115	64	51	63	56.3888450615154	70.7673895905477	72.1033287616174	60.3746045724303	62.450254127296	57.0103705936444	50.680063785642	51.280884387466	57.528080896233	66.868051536922	63.352226498702	64.427211820173	79.6684093742551	44.8965399263729	55.0264566549231	58.4974393816865
NDUFS2	78	73	86	79	51	74	38	62	48	76	55	68	84	69	53	52	52.9919266843157	54.9576536181913	62.008862734991	62.7578126476578	48.2570145529106	53.4021192902492	58.3588613289211	46.7561004709248	39.4478269002741	40.0155269039848	49.0756684144875	62.5864343395966	58.1925772820646	48.4040821081208	57.1843569159005	48.2836007594873
NDUFS3	23	23	20	15	12	24	11	21	14	21	22	16	24	17	14	26	15.6258245351187	17.3154251125808	14.4206657523235	11.9160403761376	11.3545916595084	17.319606256297	16.893354595214	15.8367437078939	11.5056161792466	11.05692190768	19.630267365795	14.726219844611	16.6264506520184	11.9256434179428	15.1053018268416	24.1418003797436
NDUFS4	369	319	411	356	320	448	160	331	318	529	321	346	488	439	251	307	250.69257623734	240.157417865795	296.344681210248	282.807358260331	302.789110920223	323.299316784211	245.721521384931	249.617246062518	261.341853214316	278.529128055368	286.423446564554	318.454504139712	338.071163257708	307.962203557464	270.816482752661	285.058950637742
NDUFS5	1062	974	1169	899	866	1176	500	1047	986	1577	880	866	1316	1189	819	979	721.505463317221	733.270611289292	842.887913223308	714.168019876511	819.423031427854	848.660706558555	767.879754327909	789.574793436424	810.324110909796	830.322183257685	785.2106946318	797.056649089569	911.683710752345	834.093530819647	883.660156870236	909.031637375732
NDUFS6	44	39	59	36	35	42	29	50	41	79	36	35	56	54	40	40	29.8928817193576	29.3609382343762	42.5409639693543	28.5984969027301	33.1175590068994	30.3093109485198	44.5370257510187	37.7065326378426	33.6950188106508	41.5950871765105	32.1222556894827	32.2136059100865	38.7950515213764	37.8814555628772	43.1580052195475	37.1412313534518
NDUFS7	22	26	27	36	19	29	14	19	23	30	24	19	28	31	18	31	14.9464408596788	19.5739588229175	19.4678987656367	28.5984969027301	17.9781034608882	20.9278575596923	21.5006331211814	14.3284824023802	18.902083723048	15.7956027252572	21.4148371263218	17.4873860654755	19.3975257606882	21.7467615268369	19.4211023487964	28.7844542989251
NDUFS8	48	57	68	59	56	94	30	75	61	93	52	55	76	75	51	50	32.6104164211173	42.912140496396	49.0302635578998	46.8697588128077	52.9880944110391	67.8351245038301	46.0727852596745	56.5597989567639	50.1316133524316	48.9663684482972	46.3988137736973	50.6213807158502	52.6504270647251	52.6131327262183	55.0264566549231	46.4265391918147
NDUFV1	21	14	34	23	28	33	9	31	31	43	22	25	36	23	18	23	14.2670571842388	10.5398239815709	24.5151317789499	18.2712619100776	26.4940472055195	23.8144586024084	13.8218355779024	23.3780502354624	25.4767215397603	22.6403639062019	19.630267365795	23.0097185072046	24.9396759780277	16.1346940360403	19.4211023487964	21.3562080282348
NDUFV2	265	238	317	262	239	339	123	259	257	415	236	223	355	333	206	256	180.036673991585	179.177007686706	228.567552174327	208.133505236536	226.145617218542	244.639438370196	188.898419564666	195.319839064025	211.210239861884	218.505837699391	210.579231742164	205.246689084265	245.93291589444	233.602309304409	222.26372688067	237.703880662091
NDUFV3	130	126	126	129	93	120	61	118	99	144	90	105	105	94	60	86	88.3198778071928	94.8584158341384	90.8501942396379	102.477947234783	87.9980853611899	86.5980312814852	93.6813300280049	88.9874170253086	81.3611429818153	75.8188930812344	80.3056392237068	96.6408177302595	72.7407216025807	65.9417930168603	64.7370078293213	79.8536474099213
NEAT1	36	22	28	25	19	33	11	39	30	56	32	28	22	34	25	17	24.457812315838	16.5625805424686	20.1889320532529	19.8600672935626	17.9781034608882	23.8144586024084	16.893354595214	29.4110954575172	24.6548918126713	29.4851250871467	28.5531161684291	25.7708847280692	15.2409130976836	23.8512868358856	26.9737532622172	15.785023325217
NECAB1	13	9	13	18	7	8	6	9	11	9	6	12	16	9	6	8	8.83198778071928	6.77560113100989	9.37343273901026	14.2992484513651	6.62351180137988	5.77320208543235	9.2145570519349	6.78717587481167	9.04012699797947	4.73868081757715	5.35370928158045	11.0446648834582	11.084300434679	6.3135759271462	6.47370078293213	7.42824627069035
NECAB3	4	0	1	3	0	0	0	1	0	1	1	0	3	0	0	0	2.71753470175978	0	0.721033287616174	2.38320807522751	0	0	0	0.754130652756852	0	0.526520090841905	0.892284880263409	0	2.07830633150231	0	0	0
NECAP1	27	17	28	24	30	30	8	16	19	28	12	32	42	25	22	28	18.3433592368785	12.7983576919076	20.1889320532529	19.0656646018201	28.3864791487709	21.6495078203713	12.2860760692465	12.0660904441096	15.6147648146918	14.7425625435733	10.7074185631609	29.4524396892219	29.0962886410323	17.5377109087394	23.7369028707511	25.9988619474162
NECAP2	36	45	45	28	33	32	19	24	37	47	35	35	57	47	17	36	24.457812315838	33.8780056550494	32.4464979427278	22.2432753687901	31.225127063648	23.0928083417294	29.1794306644605	18.0991356661645	30.4076999022946	24.7464442695695	31.2299708092193	32.2136059100865	39.4878202985438	32.9708965084301	18.3421522183077	33.4271082181066
NEDD1	26	21	27	31	21	27	13	28	22	35	15	27	22	18	22	21	17.6639755614386	15.8097359723564	19.4678987656367	24.6264834440176	19.8705354041396	19.4845570383342	19.9648736125256	21.1156582771919	18.0802539959589	18.4282031794667	13.3842732039511	24.850495987781	15.2409130976836	12.6271518542924	23.7369028707511	19.4991464605622
NEDD4	30	33	26	24	20	19	10	33	23	27	15	8	20	32	21	25	20.3815102631983	24.8438708137029	18.7468654780205	19.0656646018201	18.9243194325139	13.7113549529018	15.3575950865582	24.8863115409761	18.902083723048	14.2160424527314	13.3842732039511	7.36310992230548	13.8553755433487	22.4482699631865	22.6579527402625	23.2132695959073
NEDD4L	12	9	4	13	6	10	2	7	8	14	7	6	5	14	3	3	8.15260410527933	6.77560113100989	2.8841331504647	10.3272349926525	5.67729582975418	7.21650260679043	3.07151901731163	5.27891456929797	6.57463781671234	7.37128127178667	6.24599416184386	5.52233244172911	3.46384388583718	9.82111810889408	3.23685039146607	2.78559235150888
NEDD8	673	570	705	572	537	766	295	612	531	859	522	502	802	753	448	589	457.225213571083	429.12140496396	508.328467769403	454.398339676712	508.117976762999	552.784099680147	453.049055053466	461.527959487194	436.391585084282	452.280758033197	465.772707497499	462.035147624669	555.600559288283	528.235852571232	483.369658458932	546.904631679577
NEDD9	17	19	24	22	30	25	14	16	13	33	7	10	19	20	17	11	11.5495224824791	14.304046832132	17.3047989027882	17.4768592183351	28.3864791487709	18.0412565169761	21.5006331211814	12.0660904441096	10.6837864521576	17.3751629977829	6.24599416184386	9.20388740288185	13.1626067661813	14.0301687269915	18.3421522183077	10.2138386221992
NEGR1	18	17	15	15	8	10	6	15	11	21	10	6	9	13	7	9	12.228906157919	12.7983576919076	10.8154993142426	11.9160403761376	7.56972777300558	7.21650260679043	9.2145570519349	11.3119597913528	9.04012699797947	11.05692190768	8.92284880263409	5.52233244172911	6.23491899450692	9.1196096725445	7.55265091342082	8.35677705452664
NEIL2	18	16	9	6	5	13	9	17	10	20	6	10	10	16	5	10	12.228906157919	12.0455131217954	6.48929958854557	4.76641615045502	4.73107985812849	9.38145338882756	13.8218355779024	12.8202210968665	8.21829727089043	10.5304018168381	5.35370928158045	9.20388740288185	6.92768777167435	11.2241349815932	5.39475065244344	9.28530783836294
NEK1	53	55	61	48	36	47	22	41	58	57	36	35	68	50	28	28	36.0073347983171	41.4064513561715	43.9830305445866	38.1313292036402	34.0637749785251	33.917562251915	33.786709190428	30.9193567630309	47.6661241711645	30.0116451779886	32.1222556894827	32.2136059100865	47.1082768473856	35.0754218174789	30.2106036536833	25.9988619474162
NEK10	4	3	1	3	4	2	1	6	4	9	3	4	6	2	3	1	2.71753470175978	2.25853371033663	0.721033287616174	2.38320807522751	3.78486388650279	1.44330052135809	1.53575950865582	4.52478391654111	3.28731890835617	4.73868081757715	2.67685464079023	3.68155496115274	4.15661266300461	1.40301687269915	3.23685039146607	0.928530783836294
NEK11	15	11	12	11	12	16	9	12	10	11	13	10	11	7	11	9	10.1907551315992	8.28129027123431	8.65239945139409	8.73842960916754	11.3545916595084	11.5464041708647	13.8218355779024	9.04956783308223	8.21829727089043	5.79172099926096	11.5997034434243	9.20388740288185	7.62045654884179	4.91055905444704	11.8684514353756	8.35677705452664
NEK2	3	2	5	1	3	2	2	3	1	7	2	4	3	6	3	4	2.03815102631983	1.50568914022442	3.60516643808087	0.794402691742503	2.83864791487709	1.44330052135809	3.07151901731163	2.26239195827056	0.821829727089043	3.68564063589334	1.78456976052682	3.68155496115274	2.07830633150231	4.20905061809746	3.23685039146607	3.71412313534517
NEK3	5	7	8	7	2	4	1	5	6	9	5	4	6	5	6	7	3.39691837719972	5.26991199078547	5.76826630092939	5.56081884219752	1.89243194325139	2.88660104271617	1.53575950865582	3.77065326378426	4.93097836253426	4.73868081757715	4.46142440131704	3.68155496115274	4.15661266300461	3.50754218174789	6.47370078293213	6.49971548685406
NEK4	6	14	1	3	3	8	4	8	2	7	2	4	3	6	2	3	4.07630205263967	10.5398239815709	0.721033287616174	2.38320807522751	2.83864791487709	5.77320208543235	6.14303803462327	6.03304522205482	1.64365945417809	3.68564063589334	1.78456976052682	3.68155496115274	2.07830633150231	4.20905061809746	2.15790026097738	2.78559235150888
NEK5	3	2	1	3	2	0	1	1	2	0	0	1	2	2	1	1	2.03815102631983	1.50568914022442	0.721033287616174	2.38320807522751	1.89243194325139	0	1.53575950865582	0.754130652756852	1.64365945417809	0	0	0.920388740288185	1.38553755433487	1.40301687269915	1.07895013048869	0.928530783836294
